"WaterYear","Month","T0","T1","T3","T5"
48,6,4121.36450370838,4123.70847364893,4148.50060639977,4162.64990725259
48,7,3873.26460514769,3933.79442650921,3973.12153415735,3991.26132207504
48,8,3970.92310981368,3981.37037315259,3991.74530216426,4020.50969905169
48,9,3701.127514007,3711.08958992238,3763.75964628907,3818.18631316509
49,10,4962.16898024671,4968.09942010781,4255.30356331543,4267.15719494079
49,11,4616.03037600054,4617.6242767921,4605.70949260723,4600.60537059867
49,12,4558.02539583536,4557.18241372975,4554.33972540171,4551.00096100021
49,1,4554.18862670321,4553.3679946826,4550.62431703689,4547.42468489407
49,2,17557.3518622318,23261.5704165785,59703.0872052586,111903.033723929
49,3,139465.745259581,147801.702118468,169030.298971952,191398.937990237
49,4,182368.75745486,194860.061185157,189331.810221686,189560.906293199
49,5,108176.646596517,80250.3989560557,41714.3311623774,37841.4911376928
49,6,82653.0802041593,69473.5076248798,32129.4146500454,8607.61566064994
49,7,110724.082662196,65787.9286547544,8420.00058932365,8438.34612513079
49,8,9118.49208808767,8658.99125922915,8398.16592691524,8374.48782508299
49,9,8456.52874995941,8463.56389975861,8471.46440105134,8511.11189088781
50,10,16356.8905022171,12436.5933762058,12435.2758621234,12450.6402766998
50,11,9157.84853326688,9155.59517836069,9153.99052152577,9152.31397822823
50,12,9090.84917942581,9089.08517390405,9086.3430490298,9083.85546395592
50,1,9084.94885106729,9083.82985313649,9081.48709694829,9078.54386559487
50,2,37136.5460682381,44151.2468465258,23103.7833862791,9224.27337944058
50,3,63135.3740624013,68406.8200824485,79372.5137878252,9336.66186410404
50,4,22053.2211462114,20959.5737640334,12689.4767423921,7826.52889441758
50,5,13493.2659916392,10428.5806310779,8238.63777155714,8243.5433371363
50,6,4124.29319663061,4151.54493818087,4153.32538475188,4176.62326336255
50,7,3859.68657502825,3893.70225761247,3999.6060817956,4050.65855626086
50,8,3853.4538156997,3843.27857735336,3776.77106796686,3844.25330871961
50,9,3923.14112658959,3938.92097087742,3982.23198324819,3986.49396805765
51,10,4933.20102320298,4226.30453451224,4237.84527640813,4245.21312474513
51,11,4612.66773595578,4605.22578263695,4601.15199035479,4597.76799458188
51,12,4558.23503009977,4557.14668263118,4554.71159729836,4551.93218552461
51,1,60101.0531171148,66314.1135915593,153455.609175644,323849.728760843
51,2,265445.480105649,265623.040199251,273868.213586861,275812.537701669
51,3,203026.467550717,256169.367947863,270409.971337051,270562.95314665
51,4,171694.30100706,165789.460808125,186013.84705626,184847.995657539
51,5,117402.599323018,86506.2124310372,48381.113451441,32166.92492081
51,6,91958.039963152,103295.088410881,16916.1364171844,8711.29071916655
51,7,112895.712547201,24403.9947851792,8342.87845126287,8411.5174756067
51,8,9382.78927434957,8691.01285838748,8672.34863535674,8694.91618354036
51,9,8422.03013218729,8416.25350448199,8452.71985948709,8481.43301772452
52,10,12309.2313292258,12316.4025303618,12325.1740033423,12332.7522646576
52,11,9143.5333864265,9141.82454525818,9139.46780995533,9138.08838738388
52,12,23210.8319242401,38584.4380304314,9089.4476318546,9088.50648001509
52,1,170503.123175325,174901.62464859,140335.480668873,75452.2018586318
52,2,143350.668957132,176392.199126993,250650.889244321,137287.445979901
52,3,101879.527596087,97399.562348476,114083.466360367,117485.042418426
52,4,37063.3742944486,29189.0375026356,14700.6374271717,14610.1797921482
52,5,21024.7639625686,21035.3878448747,14668.5693595958,14692.9608282201
52,6,4139.78097637576,4136.02134813402,4145.90993781968,4174.17961725144
52,7,3789.7798505034,3796.46498497154,3787.05875783945,3807.61824629857
52,8,4137.74964419675,4151.54046594526,4162.83775335794,4199.27246866859
52,9,3926.26892324254,3935.81578124735,3956.79405694905,3981.16581762946
53,10,6837.58426253278,6845.14426324151,4902.55898100438,4916.44518289959
53,11,5370.02325960321,5371.13270144454,4607.82174189463,4603.71979009864
53,12,5318.29495620864,5317.41185313902,4559.42552154665,4556.99517491947
53,1,5316.26715810103,5315.41631207434,4557.29627835184,4557.32241011853
53,2,5470.72447159545,5474.79785147652,4726.5415366775,4732.60120090827
53,3,71238.1452884481,31691.6344569103,4915.61605725578,4936.50734595725
53,4,44480.7554135474,35934.8977930121,14458.0737961677,7743.2616420246
