"WaterYear","Month","T0","T1","T3","T5"
7,12,17039.8213676943,16463.0322391611,15114.7158783608,12441.1935815602
7,1,14943.2141470759,14291.3185414542,12744.7124042105,9780.92002823204
7,2,16576.8090594267,16189.4584355693,35434.8049268127,69183.0163484193
7,3,92164.64033185,138725.843141182,232382.459285783,208425.66650237
7,4,254295.028657896,269931.750593005,274876.333398558,261791.223674488
7,5,127337.942131115,88855.9686445419,54781.4187460441,50250.175865488
7,6,81579.0308762929,37842.4495845586,17070.1640005459,14013.0448147934
7,7,32550.5736111867,16561.6261435794,10410.5645205884,7564.94249629582
7,8,16493.63906832,12944.0312770097,9368.45644323372,6553.34999954298
7,9,12500.0894968408,10822.844285828,8051.80033586589,5725.64385598067
8,10,22801.4528535037,16615.9201262965,11488.9559297383,8579.40305382304
8,11,17390.8955543907,15187.4035520422,10864.0131830374,8408.11977830976
8,12,16749.3832838194,15631.9358728613,12224.365791927,10010.2440750966
8,1,16473.3478818708,15518.1530213617,12162.9580201131,9889.27012513678
8,2,170032.030120272,146235.842269508,47273.5782555227,12150.6640780208
8,3,115031.914708947,123792.538544565,122978.099462923,7909.74629797862
8,4,209684.504975022,264273.889798781,294452.860727362,194304.368193347
8,5,53982.5261261739,54510.0911845007,51961.6325705494,42599.7073195513
8,6,18359.2541881399,17888.8639872051,15510.0229715714,11285.7928030981
8,7,12033.7470218351,11546.1203553523,9220.44497542372,6418.43643654787
8,8,11336.0882740704,10738.9483776727,8292.30453115213,5410.49655663268
8,9,9624.54599506491,9056.28285425371,7120.914017552,4613.34509296718
9,10,15806.4741052304,12457.8558040955,10205.6742699063,5639.58686906373
9,11,18575.7535008309,16441.1138345229,15073.5828900792,12935.2815741075
9,12,15763.5525717872,13352.2991232892,11450.4450945469,9044.14023829796
9,1,16078.5309188841,13525.134305976,11580.6141742957,9158.87674269589
9,2,117911.929488416,83027.0061053461,104838.613326602,114481.402939799
9,3,200027.054657254,182456.469798801,251382.914734084,258204.563553204
9,4,253645.746729634,246170.303237153,303460.497819056,320265.574221355
9,5,90033.8122398096,81149.1416678237,63741.7387866388,52673.4903915406
9,6,94422.9628864748,41682.0132190309,18953.3960752575,15451.5455821783
9,7,31377.5304599659,22574.7250991516,11267.0636315714,8357.87039372347
9,8,22001.1629504874,19592.0448615659,9911.48311439726,7144.41584452213
9,9,20071.6716277458,18253.3910603795,7884.77331454858,5530.62523644334
10,10,27098.6649594709,25519.6167098079,15701.427869504,11394.5672858318
10,11,23382.4449981298,22054.2304994251,13559.4346784114,9566.70484039296
10,12,22988.0608426693,21897.4167933304,13656.199553169,9983.39667944887
10,1,21796.5543498891,28190.5269820502,11549.1464725657,8005.3239811882
10,2,123965.58054009,141438.599126653,14234.1445279978,11526.1643343354
10,3,234840.628767171,223223.168243945,174559.331596647,158337.900739936
10,4,292801.203697329,388700.535252992,505940.558033601,484962.689959791
10,5,65796.0156533838,68864.5461958761,59071.3726637952,56641.3611537419
10,6,47016.1439848965,20728.9230439395,16856.2950037318,14461.9885820624
10,7,18062.6357645448,13365.1937094088,9684.45572023547,7290.4358414513
10,8,13442.1858823459,11901.1266069646,8462.69160365961,6268.91500586658
10,9,10711.7188515708,9599.60025727455,6831.44307673012,5005.20000469846
11,10,16579.7375104069,15740.6816197422,10265.5751931433,7412.97664341048
11,11,17069.0090944597,16375.6963628777,13184.685606105,11645.4898561073
11,12,16290.2133105673,15533.7881980595,12109.0174017312,10063.5264731569
11,1,15270.5809913075,14294.8262320834,10788.9564690373,8773.16362991816
11,2,14858.5728535623,14032.7554585032,10516.2134807797,8352.28687164641
11,3,37003.9422492925,12694.8834175432,9503.84779193948,6826.54420881802
11,4,69382.1489729802,24668.4512502236,17291.096033509,15350.8125249288
11,5,35370.9172310609,26336.5786934924,18090.1879394146,16012.1695554319
11,6,15109.8523328521,11722.2051084974,10171.8322321853,5624.05959911212
11,7,11063.8663304695,7991.94488576742,8148.66262044131,4279.64198986866
11,8,9877.59541571618,7972.95795278658,6177.6963168064,3987.63297372881
11,9,8418.95307875848,7049.04112872137,5043.03327485357,3228.07088367174
12,10,12160.3624589316,10848.1493312268,7176.9836819924,4032.05358705161
12,11,11009.0576001744,9922.58458589249,8018.01350358174,4525.76057680227
12,12,11621.975373373,10630.5968608169,8743.88139622974,5852.23649890549
12,1,14839.066852317,13848.2916392425,11453.9953270714,8673.73768815586
12,2,13412.2366336146,12588.1152786106,10497.5191495228,7795.53294904462
12,3,88158.3095534135,48938.2006721076,10666.8964692484,7692.71209530015
12,4,100045.022598101,86377.9934133662,74821.8999394234,54249.7598322176
12,5,40464.673526571,38258.2343761686,34259.6264878823,30156.9397259802
12,6,13849.2146908712,12074.4860954071,9290.33508682129,6827.89441218002
12,7,9253.42544016205,7687.06368157929,5484.38393383726,4540.57053346381
12,8,9283.72364125359,7781.68419318385,5648.31054449303,4079.25307085479
12,9,7871.40396987939,6734.33737318091,4951.22086544978,3448.34867567525
13,10,11880.167433641,10666.2330054038,7765.72978410899,4251.9953462894
13,11,11511.3930639186,10517.549833249,8574.96603139173,5188.33092406235
13,12,10319.878908739,9422.52918655098,7705.73678268233,5460.41759642088
13,1,14516.0121636463,13779.6614595892,12213.8761484284,9937.90005559599
13,2,37834.6335337772,19095.1886980486,9453.67657735836,6834.25919855369
13,3,71629.4103264216,90514.0993382822,5814.87110739742,4476.71988316538
13,4,56843.7157236762,67341.1007299703,11483.6661592597,7973.98972935492
13,5,25339.485802733,23294.2902459172,13155.7124594212,10388.0853438662
13,6,10721.9424281036,11205.5786080597,6138.51439999977,5814.27067610234
13,7,7803.65282243567,8722.07734386673,5375.82787514826,4300.00060050292
13,8,7028.4395668194,8571.08166487307,3791.90533506023,2112.75493561986
13,9,6558.37360967172,5674.26291542575,3706.63348258658,1842.30511238046
14,10,9181.16079370507,7651.75047605479,4286.58692143401,2007.42404749586
14,11,11361.9644223623,10229.4266279244,7209.05545653984,3727.35931168888
14,12,18463.5889113197,17857.9019517267,16395.0292657781,13017.4319983748
14,1,14303.211376253,13530.9594876046,11856.7937503129,10212.4033433389
14,2,67443.1904759313,59099.6793447682,42951.5606186954,291179.019744166
14,3,171607.22173073,161869.216138625,190125.000849487,258110.480875039
14,4,163238.136728348,137727.101241201,161376.38633127,95747.3837535815
14,5,94744.293519486,73503.766152908,55714.5393961305,35133.0976928799
14,6,79221.1547000314,88065.2753146778,14651.1065640104,8880.53699349168
14,7,50648.4505204202,28586.2706957995,7858.31351853863,5383.41365117667
14,8,22925.7771913957,19108.1995161807,6871.25575152122,4604.62698146569
14,9,18096.0832057276,16173.3080023328,5379.81507194008,3246.58882251344
15,10,24111.8819244356,22768.6116634418,11110.942478323,3974.32373321125
15,11,20325.8616474122,18907.0348638546,9172.09369337613,3818.88205438618
15,12,20658.4456715906,19567.7056935193,10378.3509639146,5206.58160731589
15,1,23143.7457736767,22325.8637399724,14387.7266080976,10360.7371082926
15,2,19840.5732795308,19087.0984140321,10631.6506572424,6308.65350690541
15,3,19209.8824156162,18346.0236061449,9451.86060455595,5433.11002525886
15,4,28527.0706183285,24428.8859358545,19668.3965639919,7440.73881962519
15,5,28666.1324185122,26324.4389133565,22400.8502221626,9918.80223932903
15,6,11080.4753748349,9769.4557645848,6468.60194811572,6569.35641086478
15,7,7507.59540781605,6458.64921793537,4844.44777085429,5413.58856504355
15,8,7812.85177587617,6799.71431605387,4605.66751866806,1633.35386402332
15,9,6874.15987479133,5955.80813919032,3809.05920271381,894.088559621005
16,10,13143.9356589816,9678.2523660201,5383.51244601765,1222.4941682817
16,11,11481.4043831657,8697.71024252581,5956.57780957263,1525.91737259165
16,12,16522.9934551083,14491.5377439494,12886.2289270074,6875.80291178713
16,1,13022.175213083,10579.386413378,8211.59011342235,4834.20024723472
16,2,15855.2233821829,13710.828621137,11837.0026521238,8303.45405331632
16,3,10515.0331510409,7897.10668707815,5378.39483609703,3666.27929614357
16,4,68661.6330141546,18602.5990404851,9760.96990177649,4359.72333515126
16,5,26426.228596938,15617.721198077,11546.0411845201,5469.39794266881
16,6,9509.99207755749,6024.88337951447,4807.97917840053,3126.732635282
16,7,6204.15154770547,5074.09178788825,3673.37933872993,1256.67545199372
16,8,6180.8923886324,5138.13883608322,3108.05717742605,393.368115994878
16,9,5344.70340898181,4421.72300506961,2686.89859281737,267.059888599979
17,10,8387.08834071786,6516.64653527717,3637.29205136858,74.5761728513107
17,11,11553.2981249826,10511.0913979443,6290.03907102328,1091.6217452321
17,12,11992.3096428956,11058.324653222,8508.33174888735,3095.10372198586
17,1,15066.5832389091,14345.9983875936,12550.0229746608,7522.19846300045
17,2,11933.8082459902,10984.1787071352,8377.94502950231,7139.46114744241
17,3,27692.9088133549,14392.3856302918,12129.9120922888,8022.78169755695
17,4,383621.888665636,362978.875614722,395254.960172942,379514.505571073
17,5,119875.752649621,132509.56934708,136096.063649972,132274.10613478
17,6,150509.501187784,102798.278669215,31993.7403684267,22217.3347058072
17,7,37965.4925374893,29444.3290703941,17639.2753501045,6773.07520144105
17,8,21017.171009495,19114.7189068115,14969.2635289375,5305.74326574647
17,9,17321.267758012,16023.1784723744,13029.9064637291,3328.14931310536
18,10,24669.6015964942,23294.4200766959,21010.1596777956,5802.33187318995
18,11,20738.5595345758,19575.1291295981,17120.6155128625,6029.63238157951
18,12,20335.1890531111,19382.1052388189,17170.6857153924,6756.71904907012
18,1,21203.7093402689,20659.0975143037,18277.3550180028,7794.16989801149
18,2,304067.566906164,300595.89930049,280957.262247353,325232.566890342
18,3,357171.529504339,418024.141489636,528127.065372252,526215.620676474
18,4,230565.13905061,248809.574631179,302393.307843918,253011.755073161
18,5,117458.995110432,80286.7938978559,80066.9216163879,57671.4653696285
18,6,95485.1892508329,27881.0916928835,26380.6857298965,14294.2833205669
18,7,30639.556906514,20111.1035787416,18366.8514426657,6746.71164182123
18,8,21136.6808978625,18299.6733902419,16480.8428192865,5772.23579513453
18,9,18864.8006633771,16858.2286690743,14561.1854009609,3991.45410202051
19,10,25048.2769402995,23747.6540071472,21948.1208489502,7440.92680547769
19,11,20970.1795945452,19493.4677646018,17319.4147628853,6370.84948551045
19,12,22801.0213501073,21759.891173119,20200.407296847,10487.4580802671
19,1,22669.787231126,21553.4939723524,19802.4332093051,9661.0276692518
19,2,187995.734210616,171380.794205823,26715.8291130313,18827.2552422047
19,3,348014.174443773,346150.97968885,312187.52142305,384190.148192983
19,4,245978.65721467,234562.827669166,240079.504938632,293972.243312198
19,5,117111.202557025,95401.0289246604,78134.0517081786,60235.3373703514
19,6,97983.6403613582,93031.9605351521,26505.0605766078,16103.280065465
19,7,32231.2914765635,30266.5262330869,18883.9605268946,7973.88528311452
19,8,22124.1371420047,21244.3561422877,17257.3431910234,6783.81305518066
19,9,19903.8239763055,19018.8782379471,15602.5236587299,4931.2012938368
20,10,25562.0332140167,24780.7400074884,22423.2544358972,9746.36997129272
20,11,22397.6241777353,21648.1507046455,19008.9365635591,8608.5936871555
20,12,106678.708042469,110536.636998246,22002.1050351415,14213.4770622917
20,1,142946.252413626,165828.510861277,54345.4947518131,14576.4522808249
20,2,520422.302950656,522273.101627825,503226.028849277,392873.389011734
20,3,540767.742710126,541645.569223003,626239.632424178,921966.488427089
20,4,392475.56535979,471684.800275833,540892.405440677,558033.711019781
20,5,205847.194059881,199414.962883446,260386.103128078,179155.820369055
20,6,254860.446167088,226922.363510513,47355.9973876657,39535.7795340044
20,7,81155.454028886,47166.165398792,24622.6372565477,21562.6181949216
20,8,31557.1406601395,26158.9394415635,20917.1278891059,18380.1105310985
20,9,24246.80899637,22708.3662002245,19328.5300046499,16297.7902061198
21,10,31429.0445123314,28286.4645303277,25417.5981284291,23079.729809334
21,11,25157.1422658213,23951.5127783362,21587.7359776238,18871.6882006075
21,12,24350.8922132143,23516.8309658549,21466.948473587,19224.9600819139
21,1,24336.7242293199,23677.8027926873,21685.5859747135,19548.198917295
21,2,62320.2975645551,22789.8004291464,20629.8562844656,18410.798592625
21,3,120499.021767049,103064.458875656,76999.3220860024,17942.4518934281
21,4,132817.653146155,134184.00726744,89098.3775652606,17080.1667854468
21,5,47820.0059877394,47268.6124539219,30427.1516701038,16509.4936687973
21,6,17189.4807625653,15764.8040039194,10556.6969643807,6315.26272370864
21,7,11755.5253422309,10243.8603277381,6684.99204448871,5452.77398282318
21,8,10958.9686488565,9292.78183728024,6183.47295400444,3042.75266106015
21,9,10071.1678029378,8512.33665266825,5658.60724247274,2324.57484050047
22,10,13537.7397883116,11696.4637599411,7770.08706113093,2863.47157841534
22,11,11624.9251615195,10547.1431263388,8115.68253711032,3066.89312500425
22,12,11846.9322524614,10681.3736265197,8514.17562484094,3925.0041711926
22,1,21415.4234629586,20887.3535602764,19625.584354885,15883.5242055927
22,2,176860.28716773,164621.961901164,220356.943874798,102585.179253778
22,3,325313.340526894,326232.531491889,498849.02983535,490876.359150667
22,4,302842.160023377,354222.189700891,421127.104379307,370749.640553107
22,5,84396.6261161619,84962.3723377532,67526.9536435793,52357.1286546207
22,6,77090.9057168647,29105.7781166859,19590.5992667761,14178.2339717532
22,7,28686.3765418276,21349.7148208755,11856.0297388693,7120.90789985569
22,8,21685.2979345017,19515.9492498492,9890.10798284876,6222.54602712218
22,9,19872.4665242584,18054.4476358237,7466.02140803794,4386.56233297556
23,10,25623.53579866,24454.5867386126,14151.279925749,6738.44902940886
23,11,22207.3120903529,20699.8140301858,11011.0095836545,5505.49272574005
23,12,28514.177671758,27758.8067421666,20286.5754754882,16451.0354597557
23,1,25585.530213666,23901.3422228043,16392.6086930258,12774.1253482417
23,2,343843.670231351,298036.09912981,71870.2843871577,306880.712392886
23,3,316563.137002046,326461.122571112,335515.777878624,474198.491605109
23,4,321148.93575095,315461.420963852,258189.632770637,271194.11686651
23,5,165687.961955009,128214.328339089,79836.7410209792,60495.1848476026
23,6,114672.113339866,77831.323491907,27710.7447554329,17503.8191188524
23,7,121232.445956971,110242.630666287,19943.5971305149,9885.50052534334
23,8,38185.4586544412,35277.2244122821,18471.0623778064,8307.57935419319
23,9,24780.3496027064,23055.0422236341,17136.6959431197,5989.65966355422
24,10,29063.5665829135,27564.8271930921,23779.6579867818,13077.1365701365
24,11,24584.4430378679,23384.2879921644,20631.3951010701,10150.1722700939
24,12,90683.5098844351,75455.9192025955,27860.8979432093,14614.7782853513
24,1,157357.899322427,169206.9457734,188511.343909891,14768.6081530655
24,2,329394.104727668,371936.52678597,429680.154699717,237805.694461938
24,3,218469.907972016,220900.486552195,191079.77384921,192042.233621277
24,4,314704.241333073,304925.869484806,328921.116875274,383018.009662264
24,5,185627.101165796,145461.14232755,116107.122619046,92660.3052947065
24,6,131390.561119383,124775.438192041,41508.3284843844,27147.2223798344
24,7,175882.95134926,79773.4716299088,22268.4931296144,18026.4729315276
24,8,42874.0013190117,29211.6440297886,19117.6409517851,16193.971589749
24,9,25517.7893648573,22249.3086206287,17429.5372418075,14234.6870299494
25,10,28858.0287295125,26840.8375653233,23704.4068309049,21080.4369093133
25,11,25783.4261650398,24427.0365344922,21503.4267920932,19052.1372542109
25,12,24854.9776775479,43698.9645959053,22214.2697515836,18254.9568571818
25,1,150859.121386386,185594.248865207,205440.314877444,130974.806855773
25,2,334519.339202843,422174.746041071,525068.069686514,517343.932622787
25,3,450994.888505229,497759.274746852,537082.997624835,535261.867040222
25,4,207727.933084873,242164.897540602,483663.198148323,346922.902382105
25,5,120529.598383385,83232.6704756667,87943.9472880613,81491.3994554909
25,6,73523.3475651597,30867.2794201618,30158.0688676268,27131.9672867964
25,7,95819.8934092849,22610.3935157419,21475.45059499,18993.1832908866
25,8,33321.2448678827,20797.9826808696,19531.3324223376,17172.2457968072
25,9,23261.7359142306,19618.6503422307,17918.8001278365,14801.7465737483
26,10,27901.1691568201,25585.5634822286,24252.0999595605,21814.9089839352
26,11,23833.8318760377,22264.1192564534,20486.9362292486,18046.0865138701
26,12,23176.3263986581,21881.874786599,20196.6850913032,17691.5496001772
26,1,24153.1783678545,22905.2867344452,21471.3528271649,19161.8211005217
26,2,26942.6654464199,25339.0146476681,23971.8753474855,22005.5716036297
26,3,128471.401720202,68441.8305374393,18535.7762922041,16402.1754603587
26,4,122774.947421137,99877.8261918358,26119.8095438233,22159.0468864294
26,5,54983.556538655,51051.1530044606,25372.3092658406,20746.2658403398
26,6,18642.2152128593,16497.8971693375,10760.8349688133,6594.26859461341
26,7,12423.4294721154,10731.7401870966,7527.15033664612,5004.48890336704
26,8,11630.3494808559,10158.8093213985,5792.99464504819,2881.53549368443
26,9,9900.57417084801,8654.27878174345,4407.39662118078,1676.55865159627
27,10,17308.9783000617,16393.477597468,8430.91751429076,3369.15559007489
27,11,18046.5122084832,17248.7727692491,12315.5022207761,6734.81523495357
27,12,16280.742716501,15209.7989772674,9872.66299983195,5677.5829982914
27,1,14239.4776180381,13243.0885195341,8264.04981811239,4840.51207458247
27,2,112869.296672737,89587.9662593549,17597.7477835427,16313.8044608099
27,3,271854.724459514,261594.368762917,130910.560119401,282918.157929234
27,4,134139.325499032,130882.539707709,129095.806684861,99528.1964851029
27,5,75472.8340173215,74267.8749296519,53693.6420288795,35288.0047563237
27,6,28193.5951427084,27184.5949379599,15465.8895303466,9193.55033727591
27,7,21262.3370932778,20353.6567196988,8776.50197686236,5480.82401080482
27,8,19937.4296289782,19050.3805330274,7884.35477068181,4727.40065724401
27,9,19069.8418261615,17986.0537506774,6225.51195027831,3243.31326751411
28,10,27235.9860173174,25887.0583560845,14649.3876169321,9086.05250781685
28,11,23685.9229736735,22496.5252010514,12553.0691963905,8542.58227676321
28,12,156891.710601638,104372.877126529,64920.1594695964,15091.4376377162
28,1,113301.41680615,116338.4259956,140573.595936305,75773.5690613137
28,2,147182.187099926,134014.189460728,105767.346500822,78244.9674678603
28,3,179718.959273759,164691.234901832,136850.512891675,141806.217761565
28,4,131573.810592096,125575.240016045,169169.661144294,140231.865907848
28,5,76249.8082865203,74120.8289119858,57623.2786330072,42466.3254975522
28,6,28522.2425331913,27312.5898862818,16837.5145642751,10771.515490821
28,7,21693.2014604162,20652.4800878814,9818.80204946838,5932.24586746503
28,8,20212.1077310586,19252.8003637196,8580.23268421075,5345.92126330486
28,9,19279.2688689564,18177.0476877736,6605.39851796214,3661.08780543995
29,10,25854.8021444149,24927.1602364754,13855.4535195157,5977.87334488679
29,11,23668.2385568398,22433.654094785,13407.6460821939,7652.43955301902
29,12,23864.8831321346,22652.1180509711,13660.1651233134,9128.62258721221
29,1,22256.0967223659,21338.8352472243,12950.4956941583,8814.0649906277
29,2,21801.3012882872,21010.7168813728,12689.5716750252,8199.37019756153
29,3,69266.2913414548,66713.2942401183,50091.7262356226,5904.028322941
29,4,65609.3023234595,67932.0696071589,43624.0215493689,8312.27032705292
29,5,33471.6886229948,32991.7300371634,20990.085548401,9548.56814440031
29,6,13293.1279859286,11917.7528225565,6508.64605816268,3935.81144762675
29,7,9388.67238865001,7865.84202924169,5157.8085182133,2463.7151964379
29,8,9327.67845251857,7572.70693814975,4888.35060846646,2044.43995227569
29,9,7829.47301240964,6297.30050711161,3656.03494799132,1055.917287161
30,10,13059.4445927442,11950.4797780662,6492.75845571118,3055.85870447778
30,11,12387.0046942792,11055.9947748508,7310.88787920288,2870.80279383802
30,12,11764.008694232,10625.6161489942,7722.22525712171,3731.49925000249
30,1,10594.8364949494,9514.44178548678,6765.18461664275,3714.71984392454
30,2,11442.4603286182,10269.7912865422,7334.67565536474,4225.61435305357
30,3,15165.9617029562,14277.0960546567,11971.317198663,8187.01652309327
30,4,89449.1272889329,35473.7901153053,25799.3850033355,21446.1281644623
30,5,70256.6182660949,39387.4615106094,26405.4728218186,22280.5479030796
30,6,24920.501921496,13504.5867216845,8594.81091981527,5757.04740089336
30,7,19566.0387616538,9671.40530188737,6483.94894518353,4108.66861544515
30,8,18568.0993393293,9697.82417343078,6631.68850219604,3643.40858951329
30,9,17064.5172953698,7730.79123878864,4609.94387991372,2032.92920494961
31,10,24132.3970750658,14737.8592307184,10624.9081500321,3992.2059066482
31,11,20370.4571829036,11914.8867700831,8706.80387060965,2716.69504231867
31,12,21182.0688043998,13596.4631933803,10704.9978859063,4390.87822475432
31,1,24652.6140552046,18041.5690643872,15891.2530017229,9886.70266522718
31,2,20538.9518364555,13537.3390702262,10449.9676628463,5785.33652059842
31,3,51271.0884477262,42563.7082728386,12136.0309507895,7598.95645136642
31,4,67433.889077958,47314.7248150389,20301.0036792249,11705.0940838904
31,5,36366.4304447718,30278.5858167379,22165.9882562529,13392.4847020638
31,6,14228.7199105424,12161.7885779762,7311.42402485337,4481.79894770262
31,7,16190.3933858321,15302.8877876176,12550.1803753297,8296.23178322505
31,8,11168.2951918881,9941.51549328199,6620.23598820345,4518.10682108624
31,9,8871.78162758129,7719.91729158505,4736.21501890901,2279.48297999631
32,10,14836.7948341586,11859.1801156879,6573.36105799185,2495.5973745082
32,11,13215.9860579782,10189.4333713115,6820.09353828287,2277.92642702054
32,12,13839.3179961415,11195.2409367674,8047.53340713122,3379.72586515799
32,1,15755.0067200019,13555.0911079395,10817.2268771083,5815.03917299544
32,2,19836.6332478584,12024.7592350518,8945.54656466831,5657.51494374899
32,3,154339.417620835,96184.8916471448,8206.93477692443,4491.95796859279
32,4,148362.068398122,127536.233135433,20672.8366341837,24160.7213124969
32,5,56647.5882456216,54996.1649096664,23147.2124130747,20397.9167683008
32,6,17889.0886014408,15512.7628025755,6907.32062827813,4806.0954084785
32,7,17245.1181963236,16082.9339769224,11305.4456316253,6934.7796922836
32,8,10855.9538567839,9487.43421757549,6367.44362450619,3892.37530513423
32,9,8706.65020439064,7500.58736225106,4447.89119469252,2331.20587696367
33,10,15420.3775663424,14260.8158522091,7642.62913348121,3006.69371317359
33,11,171206.467205967,169542.128834359,156288.860560802,112942.612621645
33,12,763987.397798117,866201.207421393,947688.826309956,872411.895970452
33,1,360990.18078254,390036.021970933,420648.517260319,438178.872907868
33,2,218820.397350049,226954.303288135,223757.481146007,205416.896937379
33,3,185202.044296711,174573.740320855,197886.523296875,181318.000919245
33,4,96515.1215999502,96226.2209713588,70332.1779433519,46504.8292343239
33,5,67881.3786749149,49837.5187698445,42980.2989282218,27587.0276574708
33,6,26268.9883255828,17363.2090422319,13426.2001683627,7769.32617921778
33,7,20587.9038226838,12098.6701212218,8053.96922496005,5667.23864743558
33,8,21184.5921865518,13294.3012959897,10065.1062885204,7118.56348808836
33,9,17971.0273727942,8609.82374428032,5240.72667445666,3630.55576483269
34,10,25432.9258510641,16180.0162547992,12992.7916588725,7370.44901678928
34,11,21649.6381194059,13575.2346757904,10222.8201436479,6755.72477967209
