"WaterYear","Month","T0","T1","T3","T5"
19,11,10589.3150159388,11258.5020643813,10972.4286005556,6546.59944568162
19,12,10175.1817092504,11084.3500348135,11521.363863622,11077.0930259506
19,1,10379.1490975736,11839.7939683246,12091.0525324927,12110.8953943699
19,2,19142.5607337828,19032.0639033259,18085.5166074768,17689.1957155203
19,3,53173.6580084585,53156.3170409887,21595.1111566263,21434.1956857415
19,4,49337.891317896,48871.8855001521,46331.165300426,44256.0596055046
19,5,50477.6476726385,49927.1539971104,39360.4742986539,37687.4667767043
19,6,35083.3654676104,34216.9123408197,38956.7143731599,25270.3770516883
19,7,15716.9436397588,14122.2913953206,12433.9835150769,8893.23612978707
19,8,17581.9202479906,16818.330083135,15366.7363688616,11054.6591588119
19,9,13436.8757244835,13044.4766536277,10493.1963915149,8121.75527749661
20,10,26174.3918991241,26544.7608470477,25975.5471280979,24903.046308588
20,11,11021.9944869562,11926.2484784104,11872.8384006512,7940.27786053801
20,12,15010.9376432082,14040.7050726549,10953.1416634957,10166.5754327162
20,1,15630.9657833057,15874.149501008,13232.202455763,10601.0494997849
20,2,25532.8166974713,26070.5670153806,26551.5480903509,25625.0372500191
20,3,60342.4297417458,61231.9687519299,115750.352371452,209842.688986236
20,4,52806.0792345994,53321.1604068265,64102.3947901541,123287.374162966
20,5,52837.4538239202,52238.5689983441,51313.9971679656,54769.2093465886
20,6,39197.327514295,37625.7351087959,34648.9512124595,32564.9093214526
20,7,74430.2587212031,61739.9506019448,14805.5389956623,12629.9391283333
20,8,73139.0683949587,63264.235736273,18064.0130634371,16566.5689690248
20,9,49418.1608249314,44691.3719316043,22023.161848735,11465.2966101103
21,10,38726.878226076,34825.3893819625,29038.521218514,21449.6651966562
21,11,12941.0769894948,11797.716799815,11353.5715250925,11332.9630297897
21,12,17297.0093107541,15874.9296305023,11674.7111736605,11329.6213450692
21,1,22010.7506049656,22441.7522174728,18355.9959444248,12289.4782096935
21,2,17949.0293231345,18751.0209424381,22336.669213034,11843.0838608578
21,3,16063.1630123236,18533.8392765322,22908.1250510065,11347.7810484645
21,4,23673.6694262687,16656.0729244598,16680.3230311759,22533.4616524006
21,5,25414.2864438543,21161.8665624217,22189.5067026776,22437.7736902708
21,6,26593.7749994805,10296.4111348872,13513.0229168099,13602.5974915397
21,7,10744.9439582979,7281.79586801392,6893.79384162326,5460.32188028612
21,8,13847.7272786045,11563.0158727428,9658.97090501402,5527.9897981187
21,9,10689.3746549005,9340.43719181325,8155.37644651485,5515.81797003268
22,10,26413.9435857975,26524.8831839259,23126.05064305,19005.5997862279
22,11,10319.2558667862,10980.0293579729,10884.7277611356,6848.30922031459
22,12,10339.1760539107,10587.4878818576,10754.263600928,6805.43744844042
22,1,17170.2977458387,17321.278120789,17227.0493927058,15368.0549704579
22,2,21146.8992415759,30834.4144189117,20920.9008732014,18379.7123768845
22,3,87053.9087351503,122225.574928496,79470.3154265555,17209.0301869699
22,4,62308.2703616312,69074.1482248516,48398.6736111181,18328.8680099199
22,5,41713.9003432212,41419.3872388384,23476.9159246708,17707.8260748501
22,6,21304.1506956975,19078.64907677,23011.9521321408,7889.0225900571
22,7,11827.79319098,10976.3380859297,9370.88147272158,5203.56448660286
22,8,17068.3980700234,16374.9838114808,12861.5405691814,10151.3548428256
22,9,12816.9314144117,12046.506291956,9213.16517135343,7127.63904318912
23,10,26299.5851782762,26648.4181095168,26149.9904649959,25216.7312306623
23,11,10836.0098126689,11698.7245891161,9339.24567271081,8042.76265298336
23,12,14339.4253637205,14208.3285443345,13085.3577603503,11900.7700571548
23,1,13112.9675667774,11439.6505804883,10580.9730201084,9795.52353476096
23,2,33529.2991916747,25680.799051405,110128.839973656,38688.5009720342
23,3,94119.1446107306,106527.570406782,134937.342400897,124972.769810409
23,4,57121.9416405,57836.6368107309,60332.6180610954,60042.8659098884
23,5,51854.4068599172,50710.8020552881,40348.6427928083,38263.2173344747
23,6,37079.1407970059,34702.7881622118,48487.7027480873,25943.2761936788
23,7,22198.6578163419,22651.3143840308,14341.2347419574,10129.4907988235
23,8,26446.7735854678,20605.7803839677,16551.5626741936,12438.0127750402
23,9,44295.6513952522,14257.7945707538,11736.1888885458,9421.39704906097
24,10,32757.2836435517,27432.0706349377,26454.9880059863,25873.3133943438
24,11,12112.2213823998,11346.4420362112,11803.8343283106,10170.7947177172
24,12,25274.9554076198,14683.8682044999,11217.8981945278,11536.5283074196
24,1,90445.9030809097,58384.2409527453,16775.1206553239,11684.3141934116
24,2,137644.356460019,161742.917085576,72503.3750893582,33884.7770537175
24,3,64633.6399034821,72894.2478694995,75350.810728442,55227.783948881
24,4,54047.3369769276,54332.1626529413,54121.4293333967,55348.3747822904
24,5,52941.292831361,52120.6406389962,50617.1421928867,40764.8227794827
24,6,37547.5998625375,36560.3258437272,57477.9315467171,61011.9273408628
24,7,34261.9921303328,21761.7718908422,16684.6300584605,15091.6953945526
24,8,63649.2520012154,22226.8978650322,17269.1695575653,15252.9942374385
24,9,48663.2854902314,36684.8277994098,12962.0515730352,10376.3653800127
25,10,32275.7454131265,30693.6942044011,26311.2130656519,25660.7026629193
25,11,14163.6426592007,13356.705920343,12413.9468219653,12866.7882722388
25,12,20256.8139896705,23640.6290877701,9263.05489539311,11732.5947982911
25,1,112231.049827626,117323.178648079,70097.8570725823,35852.9127941934
25,2,142640.111114081,181315.214665096,195084.58532708,169830.790760511
25,3,149327.390731684,169814.894494219,179895.984266989,168507.404805817
25,4,56897.7701327675,57078.402630583,61623.4903739307,59110.5804194863
25,5,51152.7590381057,49809.660214,40834.2386452666,39349.7708127617
25,6,34464.7451525919,35658.0801045226,35430.317812494,19111.2228044911
25,7,20735.4123863402,15072.0981847417,13102.2269826783,9858.49746308539
25,8,19171.4374284026,17714.621100307,16714.5841803961,15054.7982468336
25,9,14523.4133651929,13888.0078936277,11749.5899454069,10221.0451855323
26,10,27318.2111452817,26874.4609606773,22087.6921293749,22024.1930461858
26,11,11349.5389201313,11593.7231925352,11685.9363700027,11525.9995938323
26,12,10508.390928475,11469.1237097374,11735.3352511349,11799.3458026797
26,1,11335.8196729656,12620.2239106477,12663.7951345922,12574.489387504
26,2,14694.6785775785,20680.7576800555,12582.0176086647,11473.7847641526
26,3,12034.8945871197,10821.4743331465,18516.6741189453,22523.1843726408
26,4,44508.3067926655,43435.4733862613,24125.0274425817,25953.3434904637
26,5,39720.3544361975,38874.761056723,23184.1018663875,23039.0252142757
26,6,26585.8444405061,30321.7285761713,9768.74796001174,14336.9378190944
26,7,12045.2286806979,12146.738545281,7237.60493379836,6281.9257929026
26,8,14139.2655684116,12857.8429007694,10428.0701846509,6772.88638052177
26,9,11655.5355324618,11047.8726920283,8112.9033740229,5987.46301937019
27,10,27064.6619889306,27278.0962196391,26440.4389161369,22561.2859942376
27,11,13357.4609513316,12979.7111427049,12764.9649530606,12483.6703745605
27,12,10936.9030900244,11536.4676416447,11235.8782462978,10160.1503140759
27,1,11050.2805654711,11208.4040692721,8915.23153624836,5724.03319749839
27,2,17901.2194669584,18432.1760987308,17525.9063054938,16217.285431647
27,3,17367.8656161838,16856.406114873,14331.6252722481,14795.4104686592
27,4,45268.03983263,44607.3005296554,43349.241436594,22539.9240022032
27,5,41249.5085641673,41012.5770179318,38466.6527716764,24129.2446225941
27,6,50149.3173266013,48141.8849830343,30269.5573530137,34038.4967327824
27,7,15330.0566130785,14697.6963412381,11025.633502899,9467.20030020904
27,8,17084.3620402481,16587.2071321285,12090.3872886841,9210.18516683362
27,9,12592.577381222,12029.3104510129,9972.88215852504,7011.52761771558
28,10,28011.6451860851,26835.5809860686,23458.0023854984,21260.3176681446
28,11,12847.6880103723,12005.8393977227,12276.5849400653,11566.6262161293
28,12,16698.0899356108,14757.7900212619,14987.9404472641,12660.3658221537
28,1,60067.9855285231,13513.2886587843,48479.081094292,30784.7112817758
28,2,44744.4359074633,17121.2422391962,72100.2626462211,76448.3105243013
28,3,32529.3522216976,35378.0266017964,50212.1237976524,54299.1271614108
28,4,47980.6639590846,48718.1543698575,29465.2950291494,20767.7810752429
28,5,41529.5459814921,40749.6265121391,23937.8860292377,19964.022973311
28,6,37168.3321346302,40037.2502424009,27876.7811158408,12505.7983808466
28,7,13942.3494652217,13816.6815887713,10093.5196336512,5975.38927127787
28,8,17076.3322802672,16587.8271712358,12426.1038434228,9739.25824706813
28,9,12776.1417469648,12248.2310059795,8950.65527890768,7112.84749750935
29,10,23504.6026278666,22273.2707327995,22326.538180048,21615.7733910896
29,11,17518.4670757346,11592.4505346806,12766.5842987642,12714.9667574394
29,12,34388.6558813251,10008.2393425998,11330.7094378665,11753.6900199719
29,1,22685.7304180738,9624.3505266633,10403.1599183867,10375.3331843787
29,2,34865.3632408965,11889.5943622394,8530.68687015849,7975.35630412336
29,3,33083.8934130178,35460.4010802634,7157.97908615153,26535.0057649492
29,4,26314.4553394506,18726.5102612807,16508.2444256969,26055.4946368451
29,5,25369.8561442107,21763.8905851358,22012.3781830929,20710.4217543751
29,6,27868.2224745637,11816.2666401293,15717.4184115692,19239.3739139047
29,7,10890.7328829143,7233.70965135163,6833.15423910265,6374.76084839403
29,8,13640.8326133475,11079.1823049995,9177.71581867177,5900.92116456609
29,9,10074.4671383,8747.8311621622,7232.68264025587,5436.26147398337
30,10,26598.1776715793,26779.8996988098,23360.0510797997,21155.6507662232
30,11,11104.2562648809,11611.3863436591,9020.23166487113,7632.71449045929
30,12,10579.1618463619,10976.3246917088,8642.41017279245,5328.79167598384
30,1,10538.3382791634,9373.77094900347,6773.08391961361,4058.46932328819
30,2,57710.278200369,58848.7784154758,61060.0954320082,29730.1062968917
30,3,17012.8408569705,16704.5431319058,19487.8634341716,12435.8035766784
30,4,45020.702058656,43365.9553548488,24594.0871787691,17425.7439481276
30,5,39842.2129479182,38630.9999207458,28713.4557781938,21941.5084504528
30,6,45692.39757201,54096.8032206471,41137.9483548952,16737.063261428
30,7,14520.8268027174,14907.0579659726,11205.3917113441,6233.94824634359
30,8,16483.5659756877,13676.7821537801,11970.6472752738,8304.78502464488
30,9,11859.5113536806,10695.0308972392,8195.5276493173,6175.14884307212
31,10,22685.6069824913,23583.3290038277,21756.5706595032,21072.2759840315
31,11,10584.8917532284,11148.8991193181,8211.18403545142,6699.83168934897
31,12,11114.7304794966,12144.2305567235,11395.9928682039,8975.9824727027
31,1,10796.3734527594,12243.1963559677,12003.3409322042,11810.6768697368
31,2,23056.7093240156,28122.2270177478,12822.2099726662,16405.1484432292
31,3,13968.7172491375,13615.7388924425,9939.97451529357,13772.059402244
31,4,23798.2860310492,23211.0091788695,22397.2199484901,22461.5166330743
31,5,29288.9336997241,27824.7063193291,23285.4473802959,21877.1331596474
31,6,30382.7982000157,32703.4529546532,15999.426736508,18408.757224279
31,7,13968.7261777739,14079.0211177065,10381.0274924278,9925.75483987299
31,8,14747.9826116425,13621.1311650645,10289.668199736,7768.19002824066
31,9,10414.5025312204,9774.8458967141,7684.42319055661,6033.5264211211
32,10,26176.7572683709,26559.9712299131,22919.9968898429,20181.4072928331
32,11,11099.173226615,10835.6171337088,8833.18643416984,8294.9216034369
32,12,10964.7125645466,11291.9692911928,10163.9302327994,9339.88073840202
32,1,11741.8411787744,12811.4620820025,12827.5685211925,12927.8054612436
32,2,36052.2575843897,48754.6612659775,56189.1910067469,22892.8774467498
32,3,15593.2377120652,15101.4520688026,59330.860455866,30318.4325921741
32,4,43482.4294983142,42510.5732922738,25820.1017341323,16413.9385696041
32,5,38342.8067295817,37515.1811352356,32488.9194532859,20804.3342750836
32,6,22871.6864384714,32903.9259322274,36395.1190684615,18768.4309278804
32,7,13558.4228759417,14600.6699485608,12733.5125449988,8822.83642853025
32,8,14484.43069596,13147.8264570106,10919.2539304925,6663.23268800203
32,9,11286.6875358294,10592.1769502259,7804.74831068136,5835.11213410134
33,10,26357.7227870422,27138.2605696611,23741.9351638985,21205.1963812715
33,11,18564.3123917196,18407.9436577083,15590.7581206064,13666.9369376884
33,12,21721.1241554949,21855.0545361008,21680.9240144382,20659.845691149
33,1,43583.1070235907,18282.3256692705,16961.8519705677,15921.9795625401
33,2,76141.8724694749,21180.7003416659,14200.212035235,12838.1852696116
33,3,46650.6221815658,42029.6960650032,11187.8296648253,9492.81077343068
33,4,48517.0875655437,48446.6359426779,21587.4558119527,19722.2566578612
