"WaterYear","Month","T0","T1","T3","T5"
4,3,102012.680174333,36980.6855214503,34204.9238591199,33489.0284846584
4,4,100622.783456299,94670.38124911,92563.3168452947,52178.9825680405
4,5,104795.768389773,89337.2571156442,85419.1962239516,43122.5354739671
4,6,74065.0227716142,48426.4066148041,45118.0253135607,19512.0769678658
4,7,41191.3844091432,37320.9558445715,32947.0331458375,14835.5629219816
4,8,39118.0076096946,39623.6338068043,37626.5791136519,14338.8963540582
4,9,30247.139970839,27740.3766930939,25431.7484324498,16156.4040108423
5,10,56704.090899243,54036.8884201867,53836.8783492659,40649.3467304626
5,11,29626.6474029475,29062.3639858184,27667.9683421331,23959.4794322009
5,12,34483.6859371738,34158.7768146695,34095.8401792917,29753.3539659924
5,1,34473.0727784385,35102.381689752,34598.2049278794,32202.8150522689
5,2,29634.3218187893,29651.5814044952,27807.7258298197,24964.3609903382
5,3,32554.281604491,22360.8891447065,19474.455551015,16766.274018819
5,4,101721.986486748,98829.6043930879,97466.2098270101,58316.6701492231
5,5,88332.0993728637,86784.6743422167,82308.270838244,42501.4119295885
5,6,44660.421654879,37208.8385218646,33358.7201233933,18231.88825789
5,7,35042.1192633687,24678.6554516264,20362.8025582013,13311.0985241018
5,8,37553.3152850074,22359.8100273574,18441.1576762245,12699.6160879433
5,9,30167.1849036471,25295.1690707539,21274.0706231953,15626.0055019825
6,10,49268.2862155113,46009.9627347281,39553.3268369054,36430.8579776939
6,11,23455.7254927361,22486.7922392481,18652.4827554912,16769.8825564327
6,12,19995.4444975095,18481.2630886587,15141.5830576301,12719.3399042709
6,1,21603.7298697235,19440.8143802563,16247.5014717227,13902.801145365
6,2,18862.2008248006,19511.8074571678,15176.4389961936,12113.3374146847
6,3,17739.8353453897,16647.1694919434,13817.0728998866,9507.97945256712
6,4,24670.6160539907,22931.7535591671,20561.9671832881,17123.3812156075
6,5,22380.4907536,20186.9682726059,17454.5807293862,14075.4971599551
6,6,10672.057028604,8440.91115908106,6575.53582856995,4031.96220686245
6,7,9697.35784708287,7375.26666548244,5458.19948199599,3107.62798095554
6,8,9674.07989639889,7056.87260202684,4561.84891286598,3123.99891039247
6,9,11791.4334588486,8843.2794913796,5920.88399127605,2912.93545963562
7,10,46038.8476617933,43397.0411754566,31076.8028860995,26947.4904873795
7,11,19611.9620727164,17733.8663110459,13827.2932014654,11413.5160252383
7,12,17514.3337623903,15669.1847133537,13140.9734456062,10432.7851286733
7,1,14916.6216563361,13269.6065222208,10637.9144790851,8176.57768917409
7,2,20901.3090142921,19956.9302194711,19189.4065518739,21853.2337048993
7,3,19336.2516998095,19731.0557062735,21960.5406255186,18794.1298802937
7,4,91313.0246473195,89808.0196754006,36383.4452936097,33631.2919211045
7,5,83550.3168103525,80280.9703266663,34059.4759188017,22246.9817869834
7,6,34285.9153928075,30565.850164823,15285.8305615396,6821.26697946732
7,7,20151.8472364879,17377.73729443,11084.8501337001,5276.82829131769
7,8,17913.511417167,15703.9567572698,19459.4700187556,5562.77298924642
7,9,20438.4831641372,18409.811328986,15967.7809291624,8111.73173989533
8,10,42050.633407311,39790.8325458952,35490.703877608,29513.817451602
8,11,19561.5746009805,17911.4338261492,16223.9758955953,11501.1430103066
8,12,16256.3477508409,14643.9801445104,13490.8766877434,9372.30639954303
8,1,16858.3929591591,15326.9250937766,13931.0213782503,10129.9022557767
8,2,28282.3816369389,25596.75741747,19431.0917973352,13854.2797098741
8,3,16721.4359187903,15451.8282624584,13955.4281144957,5371.81521207199
8,4,51607.012764333,50841.8293523925,36270.4303490887,31737.1346500545
8,5,37014.1557805063,35487.3074414441,19693.3159699124,15303.4186419164
8,6,13171.1792697816,11419.8419987915,5552.76819522964,3242.70790506356
8,7,8615.84493319353,7121.58954518157,3926.49924374764,2937.85158919636
8,8,8042.97938813461,6419.80830607096,3737.47806988926,2604.78661452582
8,9,10485.0598561114,8587.40432724613,5464.35595902545,2532.66570589407
9,10,41212.2883723007,39298.6174383956,29698.9338936033,21131.56531148
9,11,23445.0786243145,22108.3442330841,19258.3117953274,15936.1891525555
9,12,12120.300279701,10716.4672305892,8541.7456980038,5750.79392414902
9,1,14446.2275633617,13025.9638700116,10410.1113720241,6753.44230213089
9,2,32398.4258984262,27852.7204806582,26843.487378414,25964.5338265499
9,3,25641.329340034,22345.1043775955,21775.0639290095,20057.7332338326
9,4,89776.0962437751,88115.9281480826,48700.6572315327,31331.7835669844
9,5,79602.0020408524,77231.8242926398,36517.2259418748,18207.5220273916
9,6,34551.6248010003,29281.0613672151,13027.7683545505,5251.68659911632
9,7,19416.4084553157,15801.4317352721,8461.45852363442,3551.9236188406
9,8,17585.8908524164,14177.3223665128,8175.57355581687,3721.13657779041
9,9,19797.7076347185,16733.4857116353,10920.416024226,5620.22287891408
10,10,52078.5806953919,47591.5521484368,35055.4400261167,31523.8045177817
10,11,23056.9766002789,19402.6106626931,15181.9271432176,11562.9051208929
10,12,17550.728925642,14722.1494809862,12018.235277776,8631.54467505909
10,1,16090.409975348,13404.2576069874,9825.36646214824,6631.63095627956
10,2,24270.4212746782,23211.1414162001,13210.4052523242,10632.5228600258
10,3,30200.7187545159,28172.7399503147,23039.2838931889,18442.8010894841
10,4,89215.1429593845,87964.284709413,35637.6401168735,32056.9300973563
10,5,75657.2871357402,73758.4130850652,21058.4531752838,17035.5271583732
10,6,28744.1750018199,25270.5749834541,7647.69138995309,4312.68918562227
10,7,15067.539502276,12479.3979704434,6488.73524560045,2880.73447903688
10,8,12884.357534146,10451.363474359,6709.71625843766,2800.98109453159
10,9,15048.1197538453,12671.4096710021,8650.10528884035,4141.00611293661
11,10,36583.063182387,31442.0523109066,30316.8835454916,25432.6621338429
11,11,18189.8412330263,15858.2004923432,15766.6768473903,12474.4377820505
11,12,13431.7396562581,11503.32698646,10715.753079948,7471.71225398643
11,1,13458.0979171096,11334.6145426154,10398.7144926888,6951.78651780773
11,2,12849.5562333573,10647.5485020734,9611.35954513406,6422.5245705744
11,3,11224.9433549773,8394.02234195043,7400.36382657545,4256.66722066603
11,4,37537.3414900708,18995.5729666418,16974.6391917695,12880.1044508094
11,5,32568.5397645755,16349.2916150964,13717.9678735122,9798.27993547367
11,6,12939.2031191984,6905.31816799811,5573.48000080054,3289.09711188477
11,7,7673.55732701754,4652.05584074622,3604.28045048451,2523.81104311297
11,8,6423.66168207259,4483.42338165697,2861.88143908821,2560.81650426688
11,9,8392.6271352834,6148.54811966875,3000.31130179404,2489.20657045949
12,10,32235.5802443049,27667.2153815701,24143.5841295859,14952.2495128046
12,11,11546.3743473443,9719.5084257961,7784.63261178513,4809.9564630386
12,12,8910.32057992738,7594.18291763672,5661.70716169511,2510.98830820259
12,1,15105.3773675319,13190.6237560896,10333.3571564558,6151.26241421929
12,2,12941.1753854176,11219.7761163519,8970.66754271659,5500.68783804124
12,3,22330.9540205025,12044.2686203737,7873.25144235558,4338.24781885358
12,4,44538.3863085021,26119.0819118542,20294.3512495709,14890.1722231398
12,5,49139.4827112106,41641.5132759391,18579.3231205043,13896.2038360947
12,6,58728.4424259145,24065.0935382275,6799.51393436505,3001.13271417816
12,7,18907.8453500255,11177.7922888,6292.21214499881,2523.04191172592
12,8,25279.8676356176,21014.6095864318,7345.91043587097,2562.39035322673
12,9,16818.82807757,14703.4761246673,9928.34170786108,3949.3774102264
13,10,35512.4918233955,40973.2239845073,31489.3145244884,25551.0265240656
13,11,16585.1698485173,20015.1054138298,13621.4958968003,8839.01529261128
13,12,10682.7236946312,18710.9267434305,7608.54161567256,3952.98011392074
13,1,16464.6320213914,23080.0022311228,13362.0026928753,8886.04918834619
13,2,14384.0258124742,13620.8893735497,9664.44036733023,5736.31983272129
13,3,10925.548655444,10813.9854499905,4512.51715736206,2017.82284992856
13,4,19784.2796099973,19048.8054232931,13896.875715582,8748.55256379262
13,5,17357.9263414548,16100.4121720301,13148.4794678027,8884.89214154203
13,6,6020.80326000773,6245.84319800886,3083.0022941074,3109.59246736999
13,7,4588.16590786761,4898.09357661522,3052.4479898631,3088.24845142054
13,8,4229.4046601772,4854.84936315373,2507.14642089496,2493.67520446825
13,9,6281.01644124357,5253.06152194349,2523.75428215369,2517.1148605241
14,10,37449.8873164976,36034.8213578569,32379.8211362494,12531.9106871649
14,11,15076.8513517957,13925.1036189428,11462.5385808445,5993.20146105645
14,12,19967.5470543489,19068.9974509559,16711.854172197,12500.7165936526
14,1,14325.5647419659,13109.8257483513,10470.3166552813,7915.04690892387
14,2,22157.5135337256,23372.7801477334,27431.3514955986,29306.7045386872
14,3,17694.7317964435,15980.3395793397,17877.8821292722,17597.2537345521
14,4,83566.7274495001,81926.9774124093,80096.4417995513,21373.6661797242
14,5,77397.2749112302,74733.0881132825,72177.7372956002,39763.3080205603
14,6,61704.5338414145,56737.138568626,24405.696894117,30333.0991628718
14,7,38655.5220056052,20534.2587429375,12176.2988590124,7819.23383614621
14,8,36727.1215771678,29632.9719136111,10799.2305362976,15049.0233192678
14,9,21315.0670349813,19460.8831824334,13307.2614049499,8705.64369487321
15,10,43214.2697028019,44849.5610467455,31722.9326549083,36969.829874921
15,11,21308.2246203947,22125.9178566658,11258.766402041,9387.23777576448
15,12,21956.5340706302,22533.9525306466,9246.96888156318,13104.0173435565
15,1,21124.6248492983,20143.620555258,14710.916611625,21743.5756414426
15,2,46549.5290315039,33602.735013218,8976.11092419535,49882.5187301406
15,3,19080.6814086086,15178.2480932444,7464.51521730602,12188.4288115295
15,4,37567.1057549351,35090.305660187,16900.5725714094,13652.6211232585
15,5,37222.3707248662,35207.3288706205,18073.1808840547,12886.3636061847
15,6,15720.4618120242,13391.1968072824,6056.09896913754,3465.66443584756
15,7,11932.3303242448,9190.40700309868,4812.28731230239,3664.62381407333
15,8,11910.4466696563,8954.7061123473,5047.81728805574,2512.35664482126
15,9,14824.9823811552,11867.1046498678,7462.71837221397,2406.69027610408
16,10,36182.0851410087,33110.2832595208,29327.9576814364,21570.1586829571
16,11,15357.2135511819,12825.2935397317,9831.72444645363,4870.62897247492
16,12,18349.9043966338,16204.0739006572,13646.6331014195,9044.30245814354
16,1,13475.6815909436,11283.3736487885,8361.28572661872,4206.54398678844
16,2,17996.570686829,15891.3590071052,13086.747652097,8729.66861810374
16,3,8281.32526667222,6422.01699739675,3461.70153784939,1940.18782693678
16,4,20455.7664200806,16005.679518706,11961.4258968334,5750.64911717583
16,5,17919.3017357928,15298.7475473865,11750.3599595178,6302.45862789031
16,6,6411.84726514574,4483.44700843123,2692.32391373452,2679.50413091183
16,7,4843.59773652469,3161.50658091904,2565.37012629091,2516.84753485101
16,8,4567.45511532871,2953.82540672485,2506.79301212456,2429.12616320871
16,9,6512.9228481304,4795.97197612015,2526.22491825228,2355.0620562044
17,10,39408.2271435124,36246.1481228442,30295.2700931852,16680.6090075583
17,11,16008.4440558063,14295.9472105369,11215.3561890046,6536.21536023315
17,12,10348.8429173583,8906.80034387685,6342.98024035201,3164.3970105567
17,1,17352.8323074464,15474.1885699862,12160.4852382032,7289.05753827044
17,2,12729.6005636168,10559.6343286317,7549.5770361278,4778.05771968777
17,3,91199.6492044947,62450.2884482641,26570.2689213371,26807.7908059436
17,4,102880.908293417,105190.385455026,98327.6728822857,96390.2564297327
17,5,94351.7758770062,77792.2027105598,76646.1323961389,71926.7169393146
17,6,66250.1845950453,50200.082223414,34373.9549703121,47280.5308387357
17,7,27181.3591578644,19456.3256493982,14332.4622911073,12062.705728994
17,8,32787.159566627,30377.1539637211,26462.2929000184,16604.516679574
17,9,22755.6536652089,19449.8195012497,16492.0604721172,10787.5228283003
18,10,50067.5913016563,50408.6666226689,49984.7135204525,35351.289665779
18,11,21145.5731022688,22921.6946306478,22600.6308930101,9793.64626764703
18,12,21737.6673273547,21942.4030994077,22943.0358315111,6487.60776295495
18,1,20317.9616040643,20714.8828217496,25603.3130451618,17611.2760211565
18,2,51291.775106308,52108.5593845131,52559.6809561748,51410.3946040358
18,3,94736.7501287968,32462.9346325905,32177.7377568717,28835.4358807189
18,4,96528.4734010766,90926.7302448719,87614.4244792126,45898.8762078461
18,5,97431.8012150367,79482.6665069666,76438.9481012122,43610.8612162674
18,6,66329.1922948699,77175.8270284542,43455.4002673022,59523.2662403565
18,7,27003.3326134606,24792.766776518,17853.9756115125,15511.1508853053
18,8,34097.687542677,31447.6594617608,28282.8893491601,19107.8804568216
18,9,25767.2771486424,21649.6830356592,19081.2719381475,11563.186383394
19,10,51020.5763777661,51566.130716885,50638.4892642812,48554.6946905284
19,11,21178.6300318777,22517.0041287626,21944.8572011111,13093.1988913632
19,12,20350.3634185009,22168.700069627,23042.727727244,22154.1860519012
19,1,20758.2981951472,23679.5879366492,24182.1050649854,24221.7907887397
19,2,38285.1214675656,38064.1278066518,36171.0332149536,35378.3914310405
19,3,106347.316016917,106312.634081977,43190.2223132526,42868.3913714829
19,4,98675.782635792,97743.7710003042,92662.330600852,88512.1192110091
19,5,100955.295345277,99854.3079942207,78720.9485973079,75374.9335534085
19,6,70166.7309352207,68433.8246816395,77913.4287463197,50540.7541033766
19,7,31433.8872795176,28244.5827906412,24867.9670301538,17786.4722595741
19,8,35163.8404959811,33636.6601662699,30733.4727377231,22109.3183176237
19,9,26873.751448967,26088.9533072554,20986.3927830299,16243.5105549932
20,10,52348.7837982481,53089.5216940955,51951.0942561957,49806.0926171759
20,11,22043.9889739124,23852.4969568208,23745.6768013025,15880.555721076
20,12,30021.8752864165,28081.4101453098,21906.2833269914,20333.1508654324
20,1,31261.9315666114,31748.299002016,26464.404911526,21202.0989995699
20,2,51065.6333949425,52141.1340307612,53103.0961807018,51250.0745000383
20,3,120684.859483492,122463.93750386,231500.704742905,419685.377972472
20,4,105612.158469199,106642.320813653,128204.789580308,246574.748325933
20,5,105674.90764784,104477.137996688,102627.994335931,109538.418693177
20,6,78394.65502859,75251.4702175918,69297.9024249191,65129.8186429052
20,7,148860.517442406,123479.90120389,29611.0779913247,25259.8782566665
20,8,146278.136789917,126528.471472546,36128.0261268741,33133.1379380496
20,9,98836.3216498627,89382.7438632086,44046.32369747,22930.5932202206
21,10,77453.756452152,69650.778763925,58077.0424370279,42899.3303933124
21,11,25882.1539789896,23595.43359963,22707.1430501849,22665.9260595794
21,12,34594.0186215082,31749.8592610046,23349.4223473209,22659.2426901385
21,1,44021.5012099313,44883.5044349456,36711.9918888497,24578.9564193869
21,2,35898.0586462689,37502.0418848762,44673.338426068,23686.1677217156
21,3,32126.3260246472,37067.6785530644,45816.250102013,22695.5620969289
21,4,47347.3388525374,33312.1458489195,33360.6460623517,45066.9233048013
21,5,50828.5728877085,42323.7331248434,44379.0134053552,44875.5473805417
21,6,53187.549998961,20592.8222697744,27026.0458336198,27205.1949830795
21,7,21489.8879165958,14563.5917360278,13787.5876832465,10920.6437605722
21,8,27695.4545572091,23126.0317454855,19317.941810028,11055.9795962374
21,9,21378.749309801,18680.8743836265,16310.7528930297,11031.6359400654
22,10,52827.8871715951,53049.7663678518,46252.1012860999,38011.1995724558
22,11,20638.5117335723,21960.0587159458,21769.4555222712,13696.6184406292
22,12,20678.3521078214,21174.9757637153,21508.5272018561,13610.8748968808
22,1,34340.5954916773,34642.556241578,34454.0987854116,30736.1099409159
22,2,42293.7984831518,61668.8288378233,41841.8017464028,36759.4247537689
22,3,174107.817470301,244451.149856991,158940.630853111,34418.0603739399
22,4,124616.540723262,138148.296449703,96797.3472222361,36657.7360198398
22,5,83427.8006864423,82838.7744776768,46953.8318493416,35415.6521497001
22,6,42608.3013913949,38157.2981535399,46023.9042642815,15778.0451801142
22,7,23655.58638196,21952.6761718594,18741.7629454432,10407.1289732057
22,8,34136.7961400469,32749.9676229617,25723.0811383628,20302.7096856512
22,9,25633.8628288234,24093.012583912,18426.3303427069,14255.2780863782
23,10,52599.1703565523,53296.8362190336,52299.9809299919,50433.4624613247
23,11,21672.0196253378,23397.4491782322,18678.4913454216,16085.5253059667
23,12,28678.850727441,28416.6570886691,26170.7155207007,23801.5401143095
23,1,26225.9351335548,22879.3011609765,21161.9460402167,19591.0470695219
23,2,67058.5983833494,51361.59810281,220257.679947311,77377.0019440683
23,3,188238.289221461,213055.140813563,269874.684801794,249945.539620818
23,4,114243.883281,115673.273621462,120665.236122191,120085.731819777
23,5,103708.813719834,101421.604110576,80697.2855856167,76526.4346689494
23,6,74158.2815940118,69405.5763244237,96975.4054961746,51886.5523873575
23,7,44397.3156326839,45302.6287680616,28682.4694839149,20258.9815976471
23,8,52893.5471709355,41211.5607679354,33103.1253483872,24876.0255500803
23,9,88591.3027905044,28515.5891415077,23472.3777770916,18842.7940981219
24,10,65514.5672871034,54864.1412698754,52909.9760119727,51746.6267886876
24,11,24224.4427647997,22692.8840724224,23607.6686566212,20341.5894354345
24,12,50549.9108152395,29367.7364089999,22435.7963890555,23073.0566148393
24,1,180891.806161819,116768.481905491,33550.2413106477,23368.6283868233
24,2,275288.712920039,323485.834171152,145006.750178716,67769.5541074349
24,3,129267.279806964,145788.495738999,150701.621456884,110455.567897762
24,4,108094.673953855,108664.325305883,108242.858666793,110696.749564581
24,5,105882.585662722,104241.281277992,101234.284385773,81529.6455589655
24,6,75095.199725075,73120.6516874544,114955.863093434,122023.854681726
24,7,68523.9842606657,43523.5437816843,33369.260116921,30183.3907891052
24,8,127298.504002431,44453.7957300645,34538.3391151305,30505.9884748771
24,9,97326.5709804628,73369.6555988195,25924.1031460704,20752.7307600254
25,10,64551.4908262531,61387.3884088023,52622.4261313038,51321.4053258385
25,11,28327.2853184015,26713.4118406859,24827.8936439307,25733.5765444776
25,12,40513.6279793409,47281.2581755402,18526.1097907862,23465.1895965821
25,1,224462.099655251,234646.357296159,140195.714145165,71705.8255883867
25,2,285280.222228162,362630.429330192,390169.17065416,339661.581521021
25,3,298654.781463369,339629.788988439,359791.968533979,337014.809611633
25,4,113795.540265535,114156.805261166,123246.980747861,118221.160838973
25,5,102305.518076211,99619.320428,81668.4772905332,78699.5416255234
25,6,68929.4903051837,71316.1602090452,70860.635624988,38222.4456089822
25,7,41470.8247726805,30144.1963694834,26204.4539653566,19716.9949261708
25,8,38342.8748568052,35429.242200614,33429.1683607921,30109.5964936672
25,9,29046.8267303859,27776.0157872555,23499.1798908139,20442.0903710645
26,10,54636.4222905633,53748.9219213546,44175.3842587499,44048.3860923716
26,11,22699.0778402626,23187.4463850704,23371.8727400055,23051.9991876647
26,12,21016.7818569501,22938.2474194748,23470.6705022697,23598.6916053594
26,1,22671.6393459312,25240.4478212955,25327.5902691844,25148.978775008
26,2,29389.3571551569,41361.5153601111,25164.0352173295,22947.5695283053
26,3,24069.7891742395,21642.948666293,37033.3482378907,45046.3687452817
26,4,89016.6135853309,86870.9467725226,48250.0548851633,51906.6869809274
26,5,79440.708872395,77749.522113446,46368.2037327751,46078.0504285514
26,6,53171.6888810122,60643.4571523425,19537.4959200235,28673.8756381889
26,7,24090.4573613959,24293.477090562,14475.2098675967,12563.8515858052
26,8,28278.5311368232,25715.6858015387,20856.1403693019,13545.7727610435
26,9,23311.0710649236,22095.7453840566,16225.8067480458,11974.9260387404
27,10,54129.3239778613,54556.1924392781,52880.8778322737,45122.5719884751
27,11,26714.9219026633,25959.4222854097,25529.9299061212,24967.3407491211
27,12,21873.8061800488,23072.9352832895,22471.7564925956,20320.3006281518
27,1,22100.5611309422,22416.8081385442,17830.4630724967,11448.0663949968
27,2,35802.4389339168,36864.3521974615,35051.8126109876,32434.570863294
27,3,34735.7312323676,33712.812229746,28663.2505444963,29590.8209373184
27,4,90536.0796652599,89214.6010593108,86698.482873188,45079.8480044064
27,5,82499.0171283345,82025.1540358635,76933.3055433528,48258.4892451882
27,6,100298.634653203,96283.7699660686,60539.1147060274,68076.9934655649
27,7,30660.113226157,29395.3926824762,22051.2670057979,18934.4006004181
27,8,34168.7240804961,33174.4142642569,24180.7745773681,18420.3703336672
27,9,25185.1547624441,24058.6209020258,19945.7643170501,14023.0552354312
28,10,56023.2903721703,53671.1619721371,46916.0047709968,42520.6353362892
28,11,25695.3760207446,24011.6787954454,24553.1698801305,23133.2524322586
28,12,33396.1798712216,29515.5800425239,29975.8808945283,25320.7316443074
28,1,120135.971057046,27026.5773175686,96958.162188584,61569.4225635516
28,2,89488.8718149266,34242.4844783923,144200.525292442,152896.621048603
28,3,65058.7044433951,70756.0532035927,100424.247595305,108598.254322822
28,4,95961.3279181692,97436.308739715,58930.5900582988,41535.5621504858
28,5,83059.0919629842,81499.2530242782,47875.7720584754,39928.0459466219
28,6,74336.6642692603,80074.5004848017,55753.5622316817,25011.5967616932
28,7,27884.6989304434,27633.3631775427,20187.0392673025,11950.7785425557
28,8,34152.6645605343,33175.6543424717,24852.2076868456,19478.5164941363
28,9,25552.2834939297,24496.462011959,17901.3105578154,14225.6949950187
29,10,47009.2052557332,44546.541465599,44653.0763600961,43231.5467821791
29,11,35036.9341514691,23184.9010693613,25533.1685975285,25429.9335148788
29,12,68777.3117626502,20016.4786851995,22661.4188757331,23507.3800399437
29,1,45371.4608361475,19248.7010533266,20806.3198367733,20750.6663687574
29,2,69730.7264817931,23779.1887244789,17061.373740317,15950.7126082467
29,3,66167.7868260356,70920.8021605269,14315.9581723031,53070.0115298983
29,4,52628.9106789012,37453.0205225614,33016.4888513937,52110.9892736902
29,5,50739.7122884215,43527.7811702716,44024.7563661859,41420.8435087503
29,6,55736.4449491275,23632.5332802585,31434.8368231384,38478.7478278094
29,7,21781.4657658287,14467.4193027033,13666.3084782053,12749.5216967881
29,8,27281.665226695,22158.3646099991,18355.4316373435,11801.8423291322
29,9,20148.9342766001,17495.6623243244,14465.3652805117,10872.5229479667
30,10,53196.3553431586,53559.7993976196,46720.1021595994,42311.3015324465
30,11,22208.5125297618,23222.7726873182,18040.4633297423,15265.4289809186
30,12,21158.3236927238,21952.6493834176,17284.8203455849,10657.5833519677
30,1,21076.6765583268,18747.5418980069,13546.1678392272,8116.93864657637
30,2,115420.556400738,117697.556830952,122120.190864016,59460.2125937833
30,3,34025.6817139409,33409.0862638117,38975.7268683431,24871.6071533569
30,4,90041.4041173119,86731.9107096975,49188.1743575382,34851.4878962553
30,5,79684.4258958364,77261.9998414917,57426.9115563877,43883.0169009056
30,6,91384.79514402,108193.606441294,82275.8967097905,33474.126522856
30,7,29041.6536054349,29814.1159319452,22410.7834226883,12467.8964926872
30,8,32967.1319513755,27353.5643075601,23941.2945505476,16609.5700492898
30,9,23719.0227073612,21390.0617944785,16391.0552986346,12350.2976861442
31,10,45371.2139649827,47166.6580076553,43513.1413190063,42144.551968063
31,11,21169.7835064568,22297.7982386362,16422.3680709028,13399.6633786979
31,12,22229.4609589933,24288.4611134469,22791.9857364078,17951.9649454054
31,1,21592.7469055189,24486.3927119355,24006.6818644084,23621.3537394736
31,2,46113.4186480313,56244.4540354956,25644.4199453323,32810.2968864584
31,3,27937.434498275,27231.477784885,19879.9490305871,27544.118804488
31,4,47596.5720620985,46422.018357739,44794.4398969803,44923.0332661486
31,5,58577.8673994481,55649.4126386582,46570.8947605919,43754.2663192948
31,6,60765.5964000314,65406.9059093063,31998.8534730159,36817.514448558
31,7,27937.4523555477,28158.042235413,20762.0549848556,19851.509679746
31,8,29495.9652232851,27242.262330129,20579.336399472,15536.3800564813
31,9,20829.0050624409,19549.6917934282,15368.8463811132,12067.0528422422
32,10,52353.5145367418,53119.9424598262,45839.9937796859,40362.8145856661
32,11,22198.3464532301,21671.2342674175,17666.3728683397,16589.8432068738
32,12,21929.4251290933,22583.9385823855,20327.8604655988,18679.761476804
32,1,23483.6823575487,25622.924164005,25655.137042385,25855.6109224871
32,2,72104.5151687794,97509.322531955,112378.382013494,45785.7548934997
32,3,31186.4754241304,30202.9041376053,118661.720911732,60636.8651843482
32,4,86964.8589966283,85021.1465845477,51640.2034682646,32827.8771392083
32,5,76685.6134591634,75030.3622704712,64977.8389065717,41608.6685501673
32,6,45743.3728769428,65807.8518644548,72790.2381369229,37536.8618557607
32,7,27116.8457518833,29201.3398971216,25467.0250899976,17645.6728570605
32,8,28968.8613919201,26295.6529140212,21838.507860985,13326.4653760041
32,9,22573.3750716588,21184.3539004518,15609.4966213627,11670.2242682027
33,10,52715.4455740845,54276.5211393221,47483.870327797,42410.3927625431
33,11,37128.6247834391,36815.8873154166,31181.5162412128,27333.8738753768
33,12,43442.2483109898,43710.1090722016,43361.8480288765,41319.6913822981
33,1,87166.2140471814,36564.651338541,33923.7039411353,31843.9591250802
33,2,152283.74493895,42361.4006833317,28400.4240704701,25676.3705392232
33,3,93301.2443631316,84059.3921300064,22375.6593296506,18985.6215468614
33,4,97034.1751310873,96893.2718853558,43174.9116239054,39444.5133157224
33,5,77937.0856759311,76419.5044123618,48633.8013885441,48827.6532634992
33,6,91363.6985600221,56133.482390837,61448.6807252898,71399.9211709477
33,7,29314.3477974568,23369.2233563418,19848.3389099221,18849.57656497
