"WaterYear","Month","T0","T1","T3","T5"
7,10,27228.6447539105,27256.6560407717,21385.7907431676,21439.3794597744
7,11,6515.11340787311,6527.62762892423,6516.84814363833,6549.49679448995
7,12,7012.8339301052,6966.36727867082,6873.90353864443,6788.67392027462
7,1,7184.7948276455,7160.29442400353,6720.53041109007,6673.33748094806
7,2,9098.35158681575,9066.36132910371,8576.50194208943,8536.42877318015
7,3,6805.00494126355,6786.00819846138,6785.85800698867,6733.42401057656
7,4,45494.789334372,45450.2946881333,12983.59556041,13023.443677873
7,5,36883.8595030208,36886.847624348,16523.3025304916,11514.5246452653
7,6,12562.3013330628,12583.2892130032,7510.53817424436,6221.94129404887
7,7,9086.80287442104,9110.79623895082,7323.53864383352,7374.66341982973
7,8,9035.51799356932,9059.01287246138,12725.3823190357,7532.19641010078
7,9,10479.6779611878,10499.1749185764,8642.79195300765,8659.75462284812
8,10,22968.2274468295,22996.2209936698,21383.2565927026,21268.0044174162
8,11,6214.89610738643,6192.91361425086,6151.64742511444,6109.35592239192
8,12,6520.9600095655,6503.46123394753,6466.34862079578,6438.21382544104
8,1,7243.07879931026,7243.07146625095,7049.13734314488,7049.40409470606
8,2,8533.18709468687,8466.22386438324,8146.3741481176,8045.81430389501
8,3,5962.16439603485,5964.12664467934,5979.06060356372,5974.08041173129
8,4,22417.8407394041,22407.8427681013,13196.4495639326,13197.6205354662
8,5,18448.4661521028,18458.4495867336,11525.5868739835,11555.730688369
8,6,7617.92361283201,7640.9110850815,6283.49028334278,6329.94163334127
8,7,7590.8406470685,7611.83474057125,7359.19968821535,7412.20270868539
8,8,7558.2830449991,7594.26831020551,7535.22628379385,7585.20143188965
8,9,9038.95008084025,9072.44188951581,8697.18706769488,8735.2338887309
9,10,27163.8703815298,27187.3669536309,23046.1365991833,21313.5093804652
9,11,7544.02367458585,7538.0245892999,7488.65043600661,7476.64951693263
9,12,6275.59765584931,6243.61037032211,6187.86951167713,6143.84359607648
9,1,7765.73690326989,7721.24594352791,7444.66993029574,7170.72232915658
9,2,8955.28659043999,8868.80884031388,8516.86636174605,8178.75529169442
9,3,6161.26813850048,6134.73555350976,6100.21041790951,6093.61380044715
9,4,45843.4752058407,45765.3869443055,22548.184158598,13317.7214379912
9,5,36807.1105939186,36782.0737792307,18379.7157908161,11421.5348828828
9,6,12507.3215782886,12517.8060112164,7544.59857874105,6150.613956506
9,7,9094.77974731748,9090.781060249,7632.04216643841,7355.74646885554
9,8,9052.01220201237,9049.50787130398,7588.75411135443,7524.4020700272
9,9,10561.6389261931,10557.635849352,9086.51778424408,8715.86265813918
10,10,27296.3736629099,27310.856578357,21383.1323674153,21398.6315603391
10,11,6655.89032648859,6636.39449497184,6557.56983626068,6519.39524394083
10,12,6791.01495282073,6783.5082452217,6772.18651165117,6758.18296363838
10,1,7122.25658096704,7103.75929060624,6676.84861604378,6635.23479857129
10,2,7782.5324766379,7782.52162653344,7378.6156575909,7398.46553423398
10,3,7491.49153023346,7447.0126924584,7411.05526170627,7382.12654536252
10,4,45374.5310291408,45355.0165855583,12938.004423788,12963.6365812507
10,5,36803.2422951004,36819.2204048805,11440.1101275326,11509.3066319617
10,6,12571.7561346518,12589.2443817737,6188.99285033235,6242.20750168195
10,7,9041.80746359494,9065.79587847044,7281.21098373712,7333.83926302027
10,8,9070.46055796027,9091.95275106083,7522.22253730608,7573.42171619663
10,9,10611.5938406332,10633.5849868674,8758.75330056147,8800.40763859891
11,10,23014.2431111609,21311.497488094,21314.5736218765,21329.7378884943
11,11,6704.59538131907,6700.91620647355,6696.58605445805,6696.78871876137
11,12,6638.55326236025,6614.55460424655,6559.34927137158,6500.38569446647
11,1,7252.60958437445,7028.19747448322,6961.05109709769,6882.99997834422
11,2,7306.31847137684,7074.34401481052,7036.4244751169,6991.23254499025
11,3,6464.81614908326,6470.1699541944,6463.39319269322,6465.33452420071
11,4,22222.5698790747,13014.7838583291,12987.5726102401,12951.1748317804
11,5,18364.8148944127,11417.4380002697,11453.7320454823,11489.8351749904
11,6,7583.90119365414,6190.92946217018,6214.49972363374,6248.65141485217
11,7,7517.85561072186,7237.23138143225,7287.23523828166,7327.33950970221
11,8,7590.22798170783,7511.64076637424,7564.20103492389,7612.84116932376
11,9,9094.91855554744,8704.60623868463,8746.26735473709,8785.86882151116
12,10,23023.7047567234,21292.8354686781,21333.0414062809,21360.1603599495
12,11,6041.65856200254,6041.1035412092,6042.43901220808,6042.58901813462
12,12,6430.88905358272,6397.20727320441,6329.25227397983,6269.28995537897
12,1,8147.94727282492,7890.42158724476,7756.95256870557,7622.00683927133
12,2,7631.60406058807,7410.99983151059,7379.9121371236,7318.32241913137
12,3,11171.7558213606,6578.22711113661,6543.36725965655,6513.81166882146
12,4,24026.3599562908,14939.3052857345,12923.602583027,12926.6093948616
12,5,25734.1853735133,23876.9700669011,11431.7077047072,11443.7566093346
12,6,33402.427390516,13093.1037055029,6181.5641690187,6220.13231439659
12,7,7644.05353340084,7265.5027594457,7294.76474594207,7339.84542676744
12,8,15692.4400394052,14396.147651726,7463.31323039911,7514.39207926577
12,9,9029.24951178959,8681.03995345719,8679.28107109963,8716.83227972879
13,10,21212.3755535373,25448.1239096811,21240.5886776813,21272.1551056636
13,11,6620.05246453213,8643.96684797232,6621.65536775539,6615.74722370675
13,12,6018.11953736989,11415.8508696558,6016.6234186319,6016.62670466987
13,1,7580.46713100811,11446.4637019988,7523.47101256663,7475.01612526911
13,2,7196.96784648061,7180.84295278966,7084.87017668746,7012.46898318138
13,3,6108.82806898928,6096.70069014709,6077.87100791769,6066.40010150211
13,4,12773.2139688418,12778.1568848402,12797.9096870895,12818.4342726091
13,5,11446.2132507575,11462.1536315148,11492.0662997787,11523.0835814927
13,6,6074.37057040327,6096.88652792452,6144.60353515247,6196.62200903563
13,7,7344.61555955348,7375.1174970907,7434.69025731539,7496.23651020127
13,8,7516.97074831068,7544.06841728484,7604.77646126306,7666.32095657227
13,9,8658.95344108711,8682.05796151758,8727.26513567282,8772.78374862782
14,10,27173.0968713065,27199.2031069916,27197.4154937118,21341.0381174914
14,11,6867.40792017542,6848.58702956459,6812.89568296699,6750.09308263458
14,12,8087.09654240016,8082.59641395528,8068.09857754574,8039.56196230516
14,1,7996.45071006063,7950.45740370931,7860.00649673122,7381.37005919717
14,2,8511.78579600975,8481.71498572169,8431.24282993863,7966.4672640592
14,3,5882.13767072517,5879.61812613073,5870.72795079951,5895.63058315668
14,4,45090.3622404411,45076.4325995448,45004.6334931831,12629.1254459887
14,5,36869.4191350795,36880.1086505581,36854.5007971409,26059.3946169573
14,6,31582.7798087227,29156.2829045879,12656.1088360718,20129.4734559711
14,7,18077.5432921661,9198.66552831502,9151.99754303215,7466.46615643682
14,8,20531.3043819585,18717.8452158558,9171.19243435793,14467.2242730424
14,9,10733.5314712909,10749.5741120118,10750.9707162424,8928.84004640496
15,10,24885.2321470394,27242.5683898629,21356.189208289,27029.6024906424
15,11,9382.39786850531,10206.704363679,6072.65949649612,6107.20575518114
15,12,11497.0751921412,12381.8628773214,6454.69039846947,10766.362356677
15,1,8134.94977120664,8095.65915599633,7782.47660319034,13487.0198819668
15,2,27745.9255446212,20429.1541406267,6770.13877579371,33091.6400283829
15,3,6396.94727504015,6281.56298241271,6230.66494081906,6317.35910779538
15,4,21830.5418155675,21832.4517571928,12652.0791536214,12649.4259121898
15,5,18466.007926412,18480.696331695,11539.5033064153,11568.6883689155
15,6,7462.51598986958,7491.58546894188,6142.68207914291,6206.16061344967
15,7,7610.48377417963,7644.47723124739,7404.74094784885,7477.11875832565
15,8,7598.48480245542,7631.47168212936,7601.83079221323,7674.08961277934
15,9,9055.7423601948,9099.70304703471,8735.30613759462,8790.13604506073
16,10,21571.7454680118,21608.7301977604,21643.9324709707,21697.8265055454
16,11,6073.63429974307,6073.21218550559,6072.62767483098,6071.08500442941
16,12,7544.08783769935,7542.59073226405,7534.60422473363,7516.12047204289
16,1,6901.85353558855,6890.85866382354,6869.41025255653,6849.46089695622
16,2,7877.61133601942,7849.6165304265,7802.73138804428,7753.80541665769
16,3,6000.19126367598,6006.16301759843,6014.36562355737,6016.364398705
16,4,12640.8028960777,12657.3336944992,12690.5117888658,12723.0158576793
16,5,11567.207039152,11591.2774012427,11642.5299313841,11691.5213235374
16,6,6041.03928980555,6073.60910795174,6149.7630644846,6227.25250116794
16,7,7240.68723200539,7284.21155953256,7364.79971654006,7446.33146335256
16,8,7476.60335795388,7516.19306610796,7598.84764292597,7681.85899521695
16,9,8744.05356924471,8788.63410555151,8857.26687141751,8913.27027045913
17,10,28037.4451847717,27388.3283454717,27415.4787303289,27430.9919559901
17,11,6766.0585449279,6744.93541587332,6698.16669571623,6644.20140284767
17,12,6695.34063089293,6683.83830045881,6659.34076366906,6632.33986181498
17,1,8601.60806708088,8356.73976989833,8252.29051513861,8128.85983021247
17,2,8147.18070603525,7877.72623582085,7771.24042831489,7682.2961272797
17,3,50406.1877135212,35376.4395043433,16114.6536142056,19602.5899839716
17,4,42592.6739541647,46686.7086402225,46559.5984861103,46515.4541873768
17,5,46381.7505440596,36870.1848527394,36928.2399939589,36941.7692254371
17,6,31000.6855847927,24247.0806721717,18515.7631283816,29511.8830078047
17,7,12330.9950060767,9537.2734474146,9443.31395044377,9326.33964429144
17,8,19579.3690218975,19521.5853415347,19153.1910259519,15700.7298241151
17,9,12167.7304565989,10707.9509853713,10770.7180946577,10769.7749625343
18,10,27895.0762372999,29908.3820894343,31350.4136379032,25408.8836898143
18,11,8209.74041801391,9725.16725160683,10758.084691131,6347.45415273846
18,12,11478.1972794326,11939.4645277341,13795.3005617167,6378.34503136197
18,1,8871.71712965218,9354.40471120302,14495.5948148778,13670.7161108211
18,2,12521.9510544003,12205.3883247166,12047.1770381582,11734.1898773284
18,3,45346.0537629599,5824.19271059708,5796.10633563262,5774.44989828703
18,4,41740.3006084106,45620.6944978958,45518.2780138665,22303.2888274724
18,5,46375.3071102895,36815.6401256198,36818.2033036009,23873.5427340887
18,6,30692.4360201972,40518.5106796481,22076.2268830438,36297.3617967414
18,7,10665.3781736685,9298.97857052395,9279.45250289249,7926.23378499423
18,8,18807.777335317,18233.1237439581,18465.9705747385,15220.060657811
18,9,12194.6949798187,10721.0538700757,10789.4022227478,9286.62081228263
19,10,27894.7094655005,29369.6042332484,30581.1956696099,32163.1978714519
19,11,7456.17802369917,8792.33940828821,9753.33113160845,6120.78774225961
19,12,7939.26596523157,9765.77732325287,11620.2312368256,13804.2265693851
19,1,8232.18314336571,10802.9974652922,12384.4201694676,14307.3068225905
19,2,10170.3018375823,10133.9275648035,9863.76548038622,9853.29178474305
19,3,48168.7052175677,48003.0324041039,8252.9135386265,8048.43082626697
19,4,41227.9905759144,41245.5364635387,45169.1072075903,45129.0302632167
19,5,46394.0121092049,46470.5664358733,36932.5752357523,36950.1801827206
19,6,30567.9973798571,31257.8825661778,41208.9063309074,27467.4380027833
19,7,11769.738896113,10715.0031176751,9378.17854233695,9373.47571867864
19,8,18133.9491069795,17983.1836213565,18035.8593345349,15464.3889529277
19,9,12175.2562335795,12216.8572473487,10780.4837484534,10778.7633513523
20,10,28170.5691127592,29330.5962944392,30445.6821378779,31711.9227721202
20,11,6646.7205366511,8119.4075337314,9203.57329944352,6395.11503081014
20,12,7285.85579893585,7342.36151054413,8790.00087394284,9641.6162071779
20,1,8092.03335385676,8072.09289564198,8042.1790279852,8015.0110694512
20,2,11535.5857359617,11504.1192516723,11535.142131462,11646.4569872925
20,3,50140.3995392714,49916.4883783944,111080.63765687,211766.599696962
20,4,41514.3758951011,41486.8860473385,47444.1436925945,110281.926640367
20,5,46447.1518862568,46459.1923820295,46500.8188228462,46554.7974524851
20,6,30022.9014547096,30055.9254122964,30870.4276399163,30950.9627044521
20,7,76545.2027631775,64584.1757109465,11897.7056255253,10788.822956336
20,8,72129.831907143,63453.2129343262,19523.3747346582,19482.5063649117
20,9,46709.1037848398,43026.2679513741,23714.3352329232,12329.8385242558
21,10,34328.7768280961,31988.3070428992,29959.3608801079,24400.2893933615
21,11,6255.32215142558,6231.93489522428,7713.99950612516,10508.5316453599
21,12,15939.9535344745,15043.9265006567,11242.0161550385,12094.4818339841
21,1,20207.5815729592,21472.6684210947,18974.6523710582,12683.2720022348
21,2,14055.4873822296,16565.3706547987,23235.8916449684,13211.6201146913
21,3,10928.8536818884,14711.6010178639,21578.3669095728,12315.7962960476
21,4,21970.8413251391,12791.5479501951,14465.6005887409,27407.9318190812
21,5,24249.0766627621,21526.2017388498,24221.0965452056,24817.3689747831
21,6,27465.754314928,8259.53232791343,13540.4282719034,15973.7193945998
21,7,7636.78208319319,7292.85354450762,7378.61630808344,7446.38606811916
21,8,14930.3933617958,13314.1022044894,12361.1649596709,9805.12063844548
21,9,9092.89549712835,8729.95279560149,8772.90931731734,8804.62415508271
22,10,29507.7894605915,30570.7318058462,27943.3770025072,25762.3487708017
22,11,6141.12378544381,7241.585115779,8948.5742480899,6658.01306472229
22,12,10004.0449645896,10757.5518897622,12012.4204775597,9832.84171528048
22,1,9736.23832633792,9716.02327192786,9479.54679517305,9213.96188665294
22,2,9637.50108427367,21588.0950805711,9139.22039840262,8795.32172257697
22,3,90214.9917401166,127242.434703864,80385.4141607087,7036.6791349192
22,4,51052.6871506077,55798.0725759733,36316.6749327118,12796.9001494322
22,5,36871.392692391,36847.3244865692,19395.4977741168,19160.0785178588
22,6,16473.6576861317,15827.9294922461,24909.6927697371,8349.21214424233
22,7,9113.54552673702,9112.34242256525,7722.67845228808,7677.19236593761
22,8,17677.4784468852,17695.9427933153,15209.1980303041,14478.1281385739
22,9,10644.4556782171,10662.9087412946,9190.93394414826,8834.54389944545
23,10,28065.9011957554,29361.8218791356,30658.7702519373,31775.9590207098
23,11,6152.24463238881,7969.70660473333,6133.98164204145,6129.12040423798
23,12,7730.27539217947,7725.39559245703,7684.31779567598,7642.91365172285
23,1,8051.57023528309,7954.57186025175,7581.30140486678,7410.52594142322
23,2,24762.0146161364,15254.1948023068,117039.989463459,34261.1591405879
23,3,94335.804315537,110548.029749025,130728.376226156,129066.989378111
23,4,42558.0837564291,42385.1004293388,46196.1092115311,45912.1217511969
23,5,46397.0872754915,46418.5664388433,37131.3342786744,36925.0285127049
23,6,30031.6595995825,30736.7936725221,50567.5992511287,26789.579522772
23,7,15903.0901034318,16863.7896697139,9395.7869459524,9327.2712728765
23,8,26259.5442809086,19663.1902207691,17491.2272801203,15225.7225908792
23,9,45732.2350759693,12169.8477894783,10701.1455090757,10724.8807782714
24,10,27974.2644617266,27828.500389437,29168.3678962236,30691.2767230986
24,11,6270.74716582619,6249.88472590506,8254.36764160117,7897.3204163465
24,12,19815.0760761849,7511.40760837742,7417.61504754091,10453.3897498625
24,1,93384.5307209715,58782.5702926153,8283.74459542272,7978.720124476
24,2,137155.445977896,167791.3856289,74510.7828307197,31614.5945560674
24,3,51136.2765719224,59147.2812047169,71086.2317269351,54515.3324133795
24,4,41984.8231795915,41905.842534918,41799.1107927448,45751.1920323519
24,5,46933.5053327245,46915.4938467381,46919.5330217884,37388.5627444061
24,6,29959.7030066878,30295.0041060642,59425.1275394929,66647.5927871896
24,7,27855.6911710212,16871.1136724084,10887.0143107423,9505.4307742393
24,8,66988.8878930299,21632.2608253852,17998.5176949248,17392.4028103336
24,9,45255.3563259071,38817.1063164163,12212.7537702816,10761.5549672044
25,10,28015.9662883288,28026.6781067999,28959.9563502645,30260.9256528396
25,11,7167.18088442129,7180.16768789935,8187.07252570673,10213.7452732944
25,12,18090.5798458006,22490.1256522606,6622.00116284807,11853.3607514088
25,1,118812.145253479,123576.316176819,72914.112992129,32528.6148798157
25,2,140970.644078832,181947.602002424,201003.145241941,180431.751934049
25,3,142598.814171517,162691.592775132,172694.173504273,161882.802242514
25,4,41307.7863040166,41310.1290134396,45500.7922558366,45443.2009915536
25,5,46381.1966300769,46398.6870106384,36893.6677993151,36881.6917695629
25,6,30217.7388906146,33254.2788540176,35234.8253176372,17377.0361511274
25,7,15266.2866433437,10665.8676408585,9269.44782063703,9368.97998940477
25,8,17501.0740517971,17484.5005523425,17700.9292846334,17941.3025273543
25,9,12179.4422602693,12216.4437496037,10756.989651587,10789.133667663
26,10,27336.6026622422,28354.6567712061,23816.1644279254,25848.3002310189
26,11,6120.94018361859,7187.1720238436,9087.55967549915,10242.2592900229
26,12,8133.90425691054,9906.27998875806,11237.6657916002,12757.7554795388
26,1,8010.56851451316,10130.5876812483,11132.9559307871,12434.3471487108
26,2,8601.72165311327,17446.248346196,8046.07120494195,7973.09607777117
26,3,6582.05192422612,6604.71534824345,20984.9785337261,27572.5745322151
26,4,45164.5871437278,45182.1072916496,23168.5353351357,26195.7990406439
26,5,36891.1264644463,36886.4298809157,23684.283813844,25009.8290705041
26,6,24873.3025252892,30080.9505895768,7871.99155571933,15664.0949986696
26,7,9076.22306864728,9125.58263595406,7828.64347441163,7363.09154623552
26,8,14526.8841083019,13463.9803694049,12745.3341515758,10198.6421953655
26,9,10659.3678641245,10677.2880558211,8814.22196513462,8855.55045561514
27,10,28710.9866305671,29617.554704804,30674.4834730784,27938.1872874911
27,11,7090.20454867692,7066.97503531779,8257.50591279226,10375.8709924347
27,12,8847.37746599029,10240.582417854,11352.8984601849,11621.9750449405
27,1,10114.1777565103,10677.9985701041,9160.75260025546,6771.97800304568
27,2,9281.61525609079,9330.21358476673,9448.65267548318,9399.72021438388
27,3,7334.40219776243,7218.94474244106,7068.07552398495,6981.20258153167
27,4,45165.8656830611,45168.2855748628,45136.7585882867,21984.0381875665
27,5,36741.1716791702,36737.0392748932,36747.1140349692,25760.9040301586
27,6,52020.1114816747,50195.0944660763,31670.9370048775,39310.2923108193
27,7,9324.59087303312,9340.05799771432,9291.3570331513,7858.24873404529
27,8,17231.2702283156,17238.235325704,14103.7171947832,12477.5558989078
27,9,10668.463829886,10684.9112499953,10700.1485792899,9237.84627115229
28,10,27376.1011026669,27388.0755038281,25620.3639528878,24958.0380183313
28,11,6907.31464758583,7023.68007447308,9760.08844177631,10783.4949501136
28,12,7655.98080868769,7321.17597192571,7308.63811785344,7302.5227275865
28,1,62734.3760129097,7162.24557656914,50103.9025015416,32404.8332322644
28,2,36565.4468664474,12543.2402937721,72102.1120850893,81125.6933546199
28,3,25651.9658763526,34007.9361173295,44892.375554864,49784.1493357642
28,4,45112.5401827045,45122.2177792321,22083.4931731887,13074.7063718378
28,5,36903.821629477,36917.3141950719,22648.2486669814,21171.7960098776
28,6,36907.9094771078,40867.7667388803,30846.7401471873,13942.2471942334
28,7,9185.33705825497,9226.29228736218,7703.34778385466,7358.99873321825
28,8,17260.1244536159,17295.139154212,14567.4136389276,13481.1840766291
28,9,10667.9746442103,10679.9866960814,9190.34173822178,8817.99125657883
29,10,24026.0627026951,23250.4105259579,25701.7980759151,26919.0108752171
29,11,13438.3643029875,7330.94848702255,10243.4450818192,11656.1196197871
29,12,34480.0411635054,6652.12356704613,10345.5959039642,12302.5286665483
29,1,18612.9775502223,8121.48058141235,10042.1953336617,11109.8103124911
29,2,35389.3959339892,10075.9897181265,6973.28670743103,8925.97891779111
29,3,31092.6792751571,38870.7119492414,6596.94955328909,33947.4417237155
29,4,23637.2072528375,13346.6853029769,19142.7254858679,28362.4793976586
29,5,25146.5086073687,23075.5220646446,24467.465228439,23438.6403168524
29,6,29328.6163379789,10706.1545598107,17020.9334570009,23310.2848702695
29,7,7590.57734626915,7235.93824804473,7315.96633755431,7374.67224073752
29,8,14706.7762757529,12976.5077695168,12188.4307289054,9474.94479205047
29,9,9168.40835456459,8777.40149417055,8815.49217073536,8841.44937159265
30,10,29085.287934887,30359.5784641376,28085.537190761,27113.3988147751
30,11,6299.37081501557,7485.27270761594,6271.11027227493,6253.42369094764
30,12,9847.52833363566,10863.8818297258,9841.42279612509,7158.88543911147
30,1,10428.0383269006,9459.93003659489,7932.18516236002,6438.95297890848
30,2,66145.2987868754,68285.8572587061,72636.9731749432,38421.2839510857
30,3,7124.60915981454,7113.25275102727,11626.4077153222,8716.15388673571
30,4,45780.3017913902,46043.2298271491,22580.7799661023,17335.8550452156
30,5,36994.17230177,36991.729366934,30224.4444342511,24479.2029833375
30,6,48154.1568117998,58760.1049270638,46158.2394757709,19735.9290044226
30,7,8944.10867174316,9020.17315870963,7526.98414546472,7190.82797305639
30,8,16899.1968289043,14096.1641019076,14140.526448474,12056.9432212819
30,9,10485.3390811433,10482.61791491,9047.12150628318,8676.96451800136
31,10,24060.4321838539,26312.9081129077,25966.0152791837,27258.2948246794
31,11,7535.50642737952,8763.16757964458,6662.88372679755,6087.75097443038
31,12,9762.92600505242,11678.2992631373,12699.4635294363,11510.4258808724
31,1,7193.12789798064,9416.14831408711,10338.0069658946,11951.9599103922
31,2,25959.4300275535,32549.5894856877,15217.2363728473,21178.6048259053
31,3,7424.74755459424,7383.69378629966,9026.34723774702,14998.9816403621
31,4,24791.1462870942,25172.4850079418,26871.6105998289,27637.8419329204
31,5,29551.578378832,28667.5640111155,24615.1209456233,24847.3708027224
31,6,31454.0189004673,35077.5882435271,17425.1795484291,22231.71781139
31,7,6638.8651861307,6669.28813770104,6302.60829704007,6355.49962680762
31,8,15531.4622612543,14633.4735858534,12802.2162767833,11390.0388206424
31,9,9033.92897062098,9050.463555316,8680.25273028154,8719.21116223589
32,10,29359.5870013127,30453.093645331,28154.903222809,26754.5284803108
32,11,7011.46004817643,7251.69021835087,6617.45650107455,7879.03065549617
32,12,10175.0532357648,11162.0913970456,11668.526613084,12146.1821735276
32,1,9792.95559812514,11606.367752954,13453.1825292135,15231.3779746114
32,2,40278.0035120639,55846.1472412598,65673.0018918356,28166.7823719903
32,3,6896.39245263711,6956.3775920159,62036.0098379474,35558.8199884981
32,4,45486.1882672795,45473.7542246637,23332.6301407601,16526.0931122112
32,5,36906.1555460208,36921.5099068792,36353.4624432711,25564.810808267
32,6,21354.252427076,34819.4410356218,40538.7591013079,22784.083503082
32,7,8239.12796584468,8341.33052506118,6941.08578975556,6627.56431061802
32,8,16091.1956120327,14699.4921320765,13686.0462804187,10796.4626197363
32,9,10561.1260249791,10577.9511169854,9114.63198599187,8744.49387972954
33,10,29038.7478780145,30966.9464977456,28766.7909657785,27868.5411634634
33,11,7455.42425442371,7471.51874300077,7516.31190354967,7563.83450168556
33,12,7597.13950157136,7606.63493684072,7641.05923469064,7697.03869982826
33,1,40159.7823078906,8162.66508541946,7820.36247277001,7680.96053734075
33,2,75471.8817717523,15186.5382852258,7549.07360340746,7512.55196782748
33,3,38174.0756996701,41718.7958223734,6535.55220082622,6508.58966213053
