particleNum,insertionNode,insertionDate,insertionTime, 124_firstDate, 124_firstTime, 124_lastDate, 124_lastTime, 417_firstDate, 417_firstTime, 417_lastDate, 417_lastTime, 268_firstDate, 268_firstTime, 268_lastDate, 268_lastTime, 469_firstDate, 469_firstTime, 469_lastDate, 469_lastTime, 356_firstDate, 356_firstTime, 356_lastDate, 356_lastTime, 19_firstDate, 19_firstTime, 19_lastDate, 19_lastTime, 348_firstDate, 348_firstTime, 348_lastDate, 348_lastTime, CVP_firstDate, CVP_firstTime, CVP_lastDate, CVP_lastTime, 34_firstDate, 34_firstTime, 34_lastDate, 34_lastTime, 271_firstDate, 271_firstTime, 271_lastDate, 271_lastTime, 38_firstDate, 38_firstTime, 38_lastDate, 38_lastTime, Exit_firstDate, Exit_firstTime, Exit_lastDate, Exit_lastTime, 94_firstDate, 94_firstTime, 94_lastDate, 94_lastTime, 82_firstDate, 82_firstTime, 82_lastDate, 82_lastTime, SWP_firstDate, SWP_firstTime, SWP_lastDate, SWP_lastTime, Chipps_firstDate, Chipps_firstTime, Chipps_lastDate, Chipps_lastTime, 256_firstDate, 256_firstTime, 256_lastDate, 256_lastTime, 118_firstDate, 118_firstTime, 118_lastDate, 118_lastTime, 340_firstDate, 340_firstTime, 340_lastDate, 340_lastTime,diedWaterbody,deathDate,deathTime
314,332,11FEB2015,730,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 15FEB2015 , 530 , 15FEB2015 , 530, 387 , 15FEB2015 , 1230
315,332,11FEB2015,745,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 403 , 18FEB2015 , 1415
316,332,11FEB2015,745,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 13FEB2015 , 345 , 13FEB2015 , 345,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 13FEB2015 , 345 , 13FEB2015 , 345,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 1600 , 11FEB2015 , 1600, 440 , 13FEB2015 , 1700
317,332,11FEB2015,745,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 416 , 14FEB2015 , 45
318,332,11FEB2015,745,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 13FEB2015 , 1630 , 13FEB2015 , 1630, 14FEB2015 , 1445 , 14FEB2015 , 1445,-999,-999,-999,-999, 11FEB2015 , 2315 , 11FEB2015 , 2315,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 15FEB2015 , 1545 , 15FEB2015 , 1545,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 14FEB2015 , 1445 , 14FEB2015 , 1445,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 1545 , 11FEB2015 , 1545,-999,-999,-999
319,332,11FEB2015,745,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 13FEB2015 , 2315 , 13FEB2015 , 2315, 401 , 16FEB2015 , 2245
320,332,11FEB2015,745,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 13FEB2015 , 445 , 13FEB2015 , 445,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 14FEB2015 , 1245 , 14FEB2015 , 1245,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 13FEB2015 , 445 , 13FEB2015 , 445,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 1530 , 11FEB2015 , 1530,-999,-999,-999
321,332,11FEB2015,745,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 14FEB2015 , 1545 , 14FEB2015 , 1545,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 15FEB2015 , 1715 , 15FEB2015 , 1715,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 14FEB2015 , 1545 , 14FEB2015 , 1545,-999,-999,-999,-999,-999,-999,-999,-999, 12FEB2015 , 2400 , 12FEB2015 , 2400,-999,-999,-999
322,332,11FEB2015,745,-999,-999,-999,-999,-999,-999,-999,-999, 13FEB2015 , 745 , 13FEB2015 , 1315,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 12FEB2015 , 200 , 12FEB2015 , 1930,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 1545 , 11FEB2015 , 1545, 325 , 14FEB2015 , 630
323,332,11FEB2015,745,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 20FEB2015 , 1530 , 20FEB2015 , 1530, 387 , 20FEB2015 , 2300
