particleNum,insertionNode,insertionDate,insertionTime, 124_firstDate, 124_firstTime, 124_lastDate, 124_lastTime, 417_firstDate, 417_firstTime, 417_lastDate, 417_lastTime, 268_firstDate, 268_firstTime, 268_lastDate, 268_lastTime, 469_firstDate, 469_firstTime, 469_lastDate, 469_lastTime, 356_firstDate, 356_firstTime, 356_lastDate, 356_lastTime, 19_firstDate, 19_firstTime, 19_lastDate, 19_lastTime, 348_firstDate, 348_firstTime, 348_lastDate, 348_lastTime, CVP_firstDate, CVP_firstTime, CVP_lastDate, CVP_lastTime, 34_firstDate, 34_firstTime, 34_lastDate, 34_lastTime, 271_firstDate, 271_firstTime, 271_lastDate, 271_lastTime, 38_firstDate, 38_firstTime, 38_lastDate, 38_lastTime, Exit_firstDate, Exit_firstTime, Exit_lastDate, Exit_lastTime, 94_firstDate, 94_firstTime, 94_lastDate, 94_lastTime, 82_firstDate, 82_firstTime, 82_lastDate, 82_lastTime, SWP_firstDate, SWP_firstTime, SWP_lastDate, SWP_lastTime, Chipps_firstDate, Chipps_firstTime, Chipps_lastDate, Chipps_lastTime, 256_firstDate, 256_firstTime, 256_lastDate, 256_lastTime, 118_firstDate, 118_firstTime, 118_lastDate, 118_lastTime, 340_firstDate, 340_firstTime, 340_lastDate, 340_lastTime,diedWaterbody,deathDate,deathTime
11,39,11FEB2015,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 2330 , 11FEB2015 , 2330, 12FEB2015 , 1600 , 12FEB2015 , 1600,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 12FEB2015 , 1600 , 12FEB2015 , 1600,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 440 , 13FEB2015 , 1345
12,39,11FEB2015,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 1900 , 11FEB2015 , 1900,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 361 , 13FEB2015 , 815
13,39,11FEB2015,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 14FEB2015 , 1445 , 14FEB2015 , 1445,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 445 , 11FEB2015 , 500, 15FEB2015 , 1600 , 15FEB2015 , 1600,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 14FEB2015 , 1445 , 14FEB2015 , 1445,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
14,39,11FEB2015,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 445 , 11FEB2015 , 500,-999,-999,-999,-999, 12FEB2015 , 2245 , 17FEB2015 , 400,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 242 , 17FEB2015 , 1430
15,39,11FEB2015,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 12FEB2015 , 1445 , 12FEB2015 , 1445, 13FEB2015 , 1430 , 13FEB2015 , 1430,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 915 , 11FEB2015 , 1430,-999,-999,-999,-999, 15FEB2015 , 230 , 15FEB2015 , 230,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 13FEB2015 , 1430 , 13FEB2015 , 1430,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
16,39,11FEB2015,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 12FEB2015 , 1315 , 12FEB2015 , 1315,-999,-999,-999,-999, 12FEB2015 , 1815 , 12FEB2015 , 1815,-999,-999,-999,-999, 13FEB2015 , 2245 , 13FEB2015 , 2245, 14FEB2015 , 1700 , 14FEB2015 , 1700,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 95 , 14FEB2015 , 2345
17,39,11FEB2015,30, 15FEB2015 , 330 , 15FEB2015 , 1645,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 150 , 24FEB2015 , 900
18,39,11FEB2015,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 15FEB2015 , 1545 , 15FEB2015 , 1545,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 445 , 11FEB2015 , 615, 16FEB2015 , 1615 , 16FEB2015 , 1615,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 15FEB2015 , 1545 , 15FEB2015 , 1545,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19,39,11FEB2015,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 324 , 14FEB2015 , 600
20,39,11FEB2015,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 14FEB2015 , 1515 , 14FEB2015 , 1515, 15FEB2015 , 1415 , 15FEB2015 , 1415,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 445 , 11FEB2015 , 545, 16FEB2015 , 445 , 16FEB2015 , 445,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 15FEB2015 , 1415 , 15FEB2015 , 1415,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
21,39,11FEB2015,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 12FEB2015 , 45 , 12FEB2015 , 45, 13FEB2015 , 1230 , 13FEB2015 , 1230,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 14FEB2015 , 1045 , 14FEB2015 , 1045,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 13FEB2015 , 1230 , 13FEB2015 , 1230,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
22,39,11FEB2015,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 25FEB2015 , 1045 , 25FEB2015 , 1045, 26FEB2015 , 1200 , 26FEB2015 , 1200,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 1815 , 15FEB2015 , 745,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 26FEB2015 , 1200 , 26FEB2015 , 1200, 17FEB2015 , 1215 , 22FEB2015 , 1400,-999,-999,-999,-999,-999,-999,-999,-999, 447 , 26FEB2015 , 1800
23,39,11FEB2015,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 13FEB2015 , 145 , 13FEB2015 , 145,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 500 , 11FEB2015 , 500, 15FEB2015 , 1245 , 15FEB2015 , 1245,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 13FEB2015 , 145 , 13FEB2015 , 145,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
24,39,11FEB2015,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 15FEB2015 , 1515 , 15FEB2015 , 1515,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 445 , 11FEB2015 , 545, 16FEB2015 , 400 , 16FEB2015 , 400,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 15FEB2015 , 1515 , 15FEB2015 , 1515,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
25,39,11FEB2015,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 13FEB2015 , 245 , 13FEB2015 , 245, 13FEB2015 , 1830 , 13FEB2015 , 1830,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 1630 , 12FEB2015 , 230,-999,-999,-999,-999, 15FEB2015 , 300 , 15FEB2015 , 300,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 13FEB2015 , 1830 , 13FEB2015 , 1830,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
26,39,11FEB2015,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 18FEB2015 , 1930 , 18FEB2015 , 1930, 19FEB2015 , 1645 , 19FEB2015 , 1645,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 15FEB2015 , 630 , 17FEB2015 , 1915, 11FEB2015 , 445 , 14FEB2015 , 1830, 20FEB2015 , 1630 , 20FEB2015 , 1630, 11FEB2015 , 2200 , 13FEB2015 , 1745,-999,-999,-999,-999,-999,-999,-999,-999, 19FEB2015 , 1645 , 19FEB2015 , 1645,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
27,39,11FEB2015,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 14FEB2015 , 1545 , 14FEB2015 , 1545,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 500 , 11FEB2015 , 545,-999,-999,-999,-999, 12FEB2015 , 630 , 12FEB2015 , 630, 13FEB2015 , 1115 , 14FEB2015 , 300,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 216 , 14FEB2015 , 1545
28,39,11FEB2015,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 23FEB2015 , 1300 , 23FEB2015 , 1300, 24FEB2015 , 1315 , 24FEB2015 , 1315,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 1830 , 22FEB2015 , 1400,-999,-999,-999,-999, 25FEB2015 , 1200 , 25FEB2015 , 1200,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 24FEB2015 , 1315 , 24FEB2015 , 1315, 14FEB2015 , 315 , 14FEB2015 , 315,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
29,39,11FEB2015,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 327 , 11FEB2015 , 600
30,39,11FEB2015,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 1500 , 11FEB2015 , 1500, 12FEB2015 , 1345 , 12FEB2015 , 1345,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 445 , 11FEB2015 , 515, 13FEB2015 , 1700 , 13FEB2015 , 1700,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 12FEB2015 , 1345 , 12FEB2015 , 1345,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
31,39,11FEB2015,45,-999,-999,-999,-999, 26FEB2015 , 315 , 26FEB2015 , 315,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 25FEB2015 , 400 , 25FEB2015 , 400,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 2115 , 11FEB2015 , 2115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 14FEB2015 , 1145 , 22FEB2015 , 415,-999,-999,-999,-999,-999,-999,-999,-999, 513 , 26FEB2015 , 1200
32,39,11FEB2015,45,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 930 , 12FEB2015 , 1615,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 360 , 14FEB2015 , 845
33,39,11FEB2015,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 14FEB2015 , 445 , 14FEB2015 , 445, 15FEB2015 , 1345 , 15FEB2015 , 1345,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 445 , 11FEB2015 , 630,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 15FEB2015 , 1345 , 15FEB2015 , 1345,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 437 , 15FEB2015 , 1530
34,39,11FEB2015,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 445 , 11FEB2015 , 515,-999,-999,-999,-999, 11FEB2015 , 2145 , 12FEB2015 , 515, 17FEB2015 , 2200 , 18FEB2015 , 215, 18FEB2015 , 1415 , 18FEB2015 , 1415,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 802 , 18FEB2015 , 1415
35,39,11FEB2015,100, 18FEB2015 , 415 , 18FEB2015 , 415,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 16FEB2015 , 1700 , 16FEB2015 , 1700,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 18FEB2015 , 1915 , 18FEB2015 , 2115, 20FEB2015 , 2145 , 20FEB2015 , 2145,-999,-999,-999,-999,-999,-999,-999,-999, 18FEB2015 , 1330 , 20FEB2015 , 400,-999,-999,-999,-999, 802 , 20FEB2015 , 2145
36,39,11FEB2015,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 349 , 11FEB2015 , 2300
37,39,11FEB2015,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 915 , 11FEB2015 , 1815,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 347 , 11FEB2015 , 2300
38,39,11FEB2015,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 12FEB2015 , 415 , 12FEB2015 , 415,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 288 , 13FEB2015 , 230
39,39,11FEB2015,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 12FEB2015 , 1400 , 12FEB2015 , 1400, 13FEB2015 , 1330 , 13FEB2015 , 1330,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 445 , 11FEB2015 , 445, 14FEB2015 , 1500 , 14FEB2015 , 1500,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 13FEB2015 , 1330 , 13FEB2015 , 1330,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
40,39,11FEB2015,100, 14FEB2015 , 1745 , 14FEB2015 , 1745,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 500 , 11FEB2015 , 500,-999,-999,-999,-999, 12FEB2015 , 2145 , 12FEB2015 , 2145, 13FEB2015 , 1045 , 13FEB2015 , 1800,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
41,39,11FEB2015,100,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 12FEB2015 , 330 , 12FEB2015 , 330, 13FEB2015 , 115 , 13FEB2015 , 115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 11FEB2015 , 915 , 11FEB2015 , 1030,-999,-999,-999,-999, 14FEB2015 , 1515 , 14FEB2015 , 1515,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999, 13FEB2015 , 115 , 13FEB2015 , 115,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
